date,open,high,close,low,volume,amount
2017-07-13,10.3,10.9,10.9,10.24,299453432.0,3180144566.0
2017-07-12,10.27,10.58,10.34,10.2,299884401.0,3113681339.0
2017-07-11,9.61,10.46,10.25,9.61,381208660.0,3842010171.0
2017-07-10,9.45,9.66,9.59,9.44,136081591.0,1303090005.0
2017-07-07,9.37,9.48,9.47,9.34,76036958.0,717084352.0
2017-07-06,9.36,9.41,9.4,9.31,73891186.0,691387184.0
2017-07-05,9.29,9.38,9.37,9.27,56772000.0,529294114.0
2017-07-04,9.4,9.41,9.34,9.3,48836253.0,456577021.0
2017-07-03,9.4,9.43,9.4,9.34,38834937.0,364465847.0
2017-06-30,9.4,9.43,9.39,9.31,49963349.0,468003517.0
2017-06-29,9.43,9.45,9.43,9.37,48880457.0,459810416.0
2017-06-28,9.35,9.49,9.43,9.33,116879622.0,1102438100.0
2017-06-27,9.3,9.39,9.36,9.27,54601613.0,509162009.0
2017-06-26,9.26,9.4,9.3,9.26,71076995.0,663762850.0
2017-06-23,9.23,9.27,9.25,9.16,58400441.0,538303574.0
2017-06-22,9.15,9.4,9.25,9.14,142695815.0,1325210565.0
2017-06-21,9.17,9.18,9.15,9.11,49693219.0,454488888.0
2017-06-20,9.12,9.16,9.12,9.09,31361560.0,286053884.0
2017-06-19,9.03,9.15,9.13,9.02,48970481.0,446000773.0
2017-06-16,9.04,9.08,9.02,9.01,28599104.0,258559005.0
2017-06-15,9.08,9.08,9.04,9.03,33779789.0,305610500.0
2017-06-14,9.12,9.13,9.08,9.04,37544431.0,340596136.0
2017-06-13,9.11,9.14,9.12,9.05,44843497.0,407876696.0
2017-06-12,9.15,9.19,9.11,9.1,50457816.0,461493690.0
2017-06-09,9.15,9.22,9.15,9.12,68546808.0,628281688.0
2017-06-08,9.11,9.15,9.13,9.08,38300448.0,348860774.0
2017-06-07,9.02,9.15,9.13,9.01,64572325.0,587357671.0
2017-06-06,9.01,9.06,9.04,8.99,35534153.0,320520904.0
2017-06-05,9.13,9.17,9.03,8.99,63413269.0,573460397.0
2017-06-02,9.18,9.29,9.17,9.14,77075706.0,710119498.0
2017-06-01,9.2,9.23,9.19,9.12,56618276.0,519544676.0
2017-05-31,9.1,9.23,9.2,9.06,103321095.0,948741890.0
2017-05-26,9.08,9.13,9.1,9.04,89536576.0,813387170.0
2017-05-25,8.79,9.14,9.1,8.78,162154374.0,1462763019.0
2017-05-24,8.78,8.83,8.81,8.68,53237669.0,466560636.0
2017-05-23,8.67,8.84,8.79,8.64,80004019.0,702123773.0
2017-05-22,8.68,8.73,8.68,8.61,67912005.0,588546725.0
2017-05-19,8.74,8.76,8.69,8.68,29427084.0,256396868.0
2017-05-18,8.72,8.77,8.73,8.71,22740112.0,198765580.0
2017-05-17,8.81,8.81,8.77,8.75,41733802.0,365987543.0
2017-05-16,8.84,8.85,8.84,8.73,52487233.0,461069301.0
2017-05-15,8.89,8.95,8.86,8.81,53657821.0,476417672.0
2017-05-12,8.68,8.9,8.9,8.64,91796819.0,809131900.0
2017-05-11,8.65,8.72,8.7,8.6,50364355.0,436444282.0
2017-05-10,8.63,8.8,8.67,8.62,57307768.0,498675308.0
2017-05-09,8.56,8.64,8.64,8.55,32419446.0,279119676.0
2017-05-08,8.6,8.62,8.57,8.54,46008989.0,394424117.0
2017-05-05,8.74,8.76,8.63,8.58,62370085.0,539541740.0
2017-05-04,8.89,8.89,8.74,8.72,69651707.0,613783434.0
2017-05-03,8.92,8.93,8.91,8.89,28031077.0,249660877.0
2017-05-02,8.96,8.96,8.94,8.9,31102610.0,277665882.0
2017-04-28,8.96,8.99,8.99,8.92,28644636.0,256106699.0
2017-04-27,8.97,8.98,8.97,8.91,38739256.0,346186990.0
2017-04-26,9.0,9.01,8.99,8.96,38214706.0,343316093.0
2017-04-25,8.93,9.01,9.0,8.93,37793334.0,339230144.0
2017-04-24,8.97,8.98,8.93,8.89,39499527.0,352926395.0
2017-04-21,8.92,8.99,8.97,8.9,32540817.0,291126076.0
2017-04-20,8.9,8.94,8.92,8.89,43762999.0,390063544.0
2017-04-19,9.03,9.04,8.91,8.9,79966857.0,714963673.0
2017-04-18,9.09,9.1,9.05,9.05,33537696.0,304162860.0
2017-04-17,9.08,9.11,9.1,9.05,53189218.0,483130500.0
2017-04-14,9.11,9.12,9.08,9.06,49050050.0,445637458.0
2017-04-13,9.11,9.14,9.12,9.1,35744255.0,325949861.0
2017-04-12,9.16,9.17,9.12,9.1,45533653.0,416101249.0
2017-04-11,9.17,9.19,9.15,9.09,61243796.0,560304073.0
2017-04-10,9.2,9.21,9.18,9.17,40134394.0,368682025.0
2017-04-07,9.19,9.22,9.2,9.17,51484476.0,473366404.0
2017-04-06,9.2,9.22,9.2,9.17,43439147.0,399118983.0
2017-04-05,9.16,9.22,9.21,9.15,49915009.0,458567834.0
2017-03-31,9.08,9.18,9.17,9.08,63312122.0,578579035.0
2017-03-30,9.12,9.12,9.08,9.06,68728555.0,623995513.0
2017-03-29,9.13,9.15,9.11,9.09,60114068.0,548060693.0
2017-03-28,9.16,9.17,9.12,9.1,48137276.0,439405816.0
2017-03-27,9.12,9.19,9.14,9.08,98501205.0,900094461.0
2017-03-24,9.2,9.24,9.19,9.16,71082787.0,653533830.0
2017-03-23,9.16,9.24,9.2,9.15,43358829.0,398986562.0
2017-03-22,9.2,9.22,9.16,9.14,56612363.0,519331026.0
2017-03-21,9.25,9.26,9.24,9.2,55464874.0,511914333.0
2017-03-20,9.29,9.31,9.25,9.22,71502177.0,661887015.0
2017-03-17,9.45,9.46,9.31,9.3,158364708.0,1482736995.0
2017-03-16,9.48,9.53,9.52,9.45,63595381.0,603450064.0
2017-03-15,9.42,9.48,9.48,9.42,54656086.0,515943748.0
2017-03-14,9.43,9.46,9.44,9.41,40448435.0,381594067.0
2017-03-13,9.39,9.45,9.44,9.37,54530444.0,513148481.0
2017-03-10,9.38,9.41,9.4,9.36,39018225.0,366140052.0
2017-03-09,9.41,9.43,9.38,9.36,37816992.0,354813688.0
2017-03-08,9.43,9.45,9.42,9.4,24443839.0,230425151.0
2017-03-07,9.44,9.46,9.45,9.4,29467282.0,277747415.0
2017-03-06,9.4,9.46,9.45,9.39,40451138.0,381212304.0
2017-03-03,9.41,9.43,9.4,9.36,34265508.0,321952549.0
2017-03-02,9.51,9.54,9.43,9.42,40362870.0,382395884.0
2017-03-01,9.49,9.55,9.49,9.47,34699373.0,330157963.0
2017-02-28,9.43,9.51,9.48,9.42,36971970.0,350366893.0
2017-02-27,9.5,9.5,9.43,9.42,40734112.0,384781016.0
2017-02-24,9.5,9.54,9.5,9.48,33250014.0,316020789.0
2017-02-23,9.55,9.57,9.51,9.48,33532781.0,319293837.0
2017-02-22,9.57,9.57,9.57,9.5,46296611.0,441528340.0
2017-02-21,9.55,9.62,9.57,9.54,64658421.0,618761069.0
2017-02-20,9.4,9.58,9.56,9.4,89875539.0,855710806.0
2017-02-17,9.46,9.49,9.39,9.37,42377497.0,400161795.0
2017-02-16,9.45,9.5,9.46,9.42,41116113.0,388636225.0
2017-02-15,9.4,9.54,9.45,9.39,75661306.0,716759655.0
2017-02-14,9.41,9.42,9.4,9.37,36240460.0,340318431.0
2017-02-13,9.34,9.44,9.41,9.33,63836475.0,599951024.0
2017-02-10,9.32,9.36,9.33,9.31,48274323.0,450701345.0
2017-02-09,9.3,9.33,9.31,9.28,34285513.0,319201023.0
2017-02-08,9.29,9.3,9.3,9.24,36027242.0,333975402.0
2017-02-07,9.31,9.32,9.3,9.27,39688497.0,368755274.0
2017-02-06,9.26,9.32,9.31,9.26,51678611.0,480441331.0
2017-02-03,9.34,9.36,9.26,9.23,31547224.0,292617943.0
2017-01-26,9.27,9.34,9.33,9.26,42071258.0,391844286.0
2017-01-25,9.27,9.28,9.26,9.25,30440196.0,281976294.0
2017-01-24,9.23,9.28,9.27,9.2,47024408.0,434787729.0
2017-01-23,9.22,9.26,9.22,9.2,42029931.0,388019073.0
2017-01-20,9.17,9.23,9.22,9.17,39332857.0,361865155.0
2017-01-19,9.15,9.24,9.18,9.15,43771286.0,402445639.0
2017-01-18,9.14,9.19,9.17,9.13,57426939.0,526426596.0
2017-01-17,9.12,9.16,9.15,9.1,54555237.0,498179703.0
2017-01-16,9.15,9.16,9.14,9.07,68316586.0,623025820.0
2017-01-13,9.14,9.19,9.16,9.12,43430137.0,397601906.0
2017-01-12,9.13,9.17,9.15,9.13,42800677.0,391869403.0
2017-01-11,9.14,9.17,9.14,9.13,30343089.0,277553207.0
2017-01-10,9.15,9.16,9.15,9.14,24105395.0,220575132.0
2017-01-09,9.13,9.17,9.15,9.11,36108157.0,329994604.0
2017-01-06,9.17,9.17,9.13,9.11,35815420.0,327176434.0
2017-01-05,9.17,9.18,9.17,9.15,34437291.0,315769694.0
2017-01-04,9.15,9.18,9.16,9.14,44932953.0,411503444.0
2017-01-03,9.11,9.18,9.16,9.09,45984049.0,420595176.0
