date,open,high,close,low,volume,amount
2017-06-23,17.15,17.36,17.17,16.91,3086105.0,52797310.0
2017-06-22,17.76,17.92,17.18,17.18,3460775.0,60948439.0
2017-06-21,18.06,18.16,17.85,17.81,2686976.0,48143754.0
2017-06-20,18.24,18.38,18.13,17.83,4574465.0,82580954.0
2017-06-19,17.88,18.42,18.25,17.8,5026527.0,91218568.0
2017-06-16,17.89,18.07,17.98,17.73,3315557.0,59254868.0
2017-06-15,17.64,17.89,17.82,17.56,2845380.0,50606859.0
2017-06-14,17.64,17.78,17.78,17.44,3832633.0,67529702.0
2017-06-13,17.64,17.96,17.85,17.62,3280398.0,58375850.0
2017-06-12,18.11,18.18,17.69,17.6,4259617.0,76056777.0
2017-06-09,18.02,18.44,18.21,17.9,6756740.0,122855374.0
2017-06-08,17.9,18.55,18.17,17.83,10716818.0,195923389.0
2017-06-07,17.4,18.29,18.04,17.38,8171891.0,145594260.0
2017-06-06,17.34,17.98,17.54,17.22,6115084.0,108232926.0
2017-06-05,17.39,17.47,17.33,17.17,2452593.0,42490977.0
2017-06-02,16.87,17.49,17.47,16.8,4240522.0,73004704.0
2017-06-01,16.81,17.07,16.96,16.72,2013501.0,34014135.0
2017-05-31,17.44,17.44,16.95,16.9,2159395.0,37082122.0
2017-05-26,17.14,17.32,17.09,17.03,2000200.0,34362182.0
2017-05-25,16.69,17.15,17.14,16.68,2137472.0,36284336.0
2017-05-24,16.79,16.93,16.87,16.49,2921591.0,48734216.0
2017-05-23,16.89,17.03,16.84,16.59,2159341.0,36337427.0
2017-05-22,17.16,17.38,16.95,16.84,2178001.0,37235968.0
2017-05-19,17.0,17.41,17.2,16.97,2054971.0,35326512.0
2017-05-18,17.19,17.35,17.05,16.94,2261800.0,38772571.0
2017-05-17,17.28,17.59,17.41,17.28,3348147.0,58372249.0
2017-05-16,17.16,17.74,17.48,17.03,3896378.0,68048148.0
2017-05-15,17.39,17.39,17.33,16.87,2911609.0,49829746.0
2017-05-12,17.22,17.65,17.39,16.95,4327484.0,75183805.0
2017-05-11,16.73,17.39,17.22,16.55,3570201.0,60051943.0
2017-05-10,16.84,17.12,16.73,16.73,2016920.0,34176917.0
2017-05-09,16.69,16.99,16.88,16.49,2190438.0,36680734.0
2017-05-08,16.65,16.94,16.85,16.59,2298677.0,38507695.0
2017-05-05,16.98,16.98,16.88,16.65,2335588.0,39191433.0
2017-05-04,16.97,17.14,16.85,16.79,2251029.0,38127270.0
2017-05-03,16.79,17.55,17.04,16.67,3337732.0,57010055.0
2017-05-02,16.89,17.08,16.81,16.71,2164269.0,36455613.0
2017-04-28,16.94,17.44,17.13,16.85,3249869.0,55722614.0
2017-04-27,16.64,16.98,16.97,16.45,3405119.0,57065613.0
2017-04-26,16.77,17.08,16.92,16.77,2467017.0,41741524.0
2017-04-25,16.78,17.12,16.92,16.69,3167935.0,53686560.0
2017-04-24,16.99,16.99,16.9,16.32,4779775.0,79212014.0
2017-04-21,17.35,17.48,16.99,16.97,3512133.0,60147289.0
2017-04-20,17.59,17.88,17.35,17.24,4379569.0,76618018.0
2017-04-19,17.69,17.69,17.57,17.29,5297918.0,92597701.0
2017-04-18,18.22,18.56,17.83,17.79,6606772.0,119988117.0
2017-04-17,19.09,19.1,18.22,17.99,7342001.0,135132784.0
2017-04-14,19.98,19.98,19.2,19.02,14671804.0,284475358.0
2017-04-13,21.18,21.18,20.33,19.8,18384215.0,375540904.0
2017-04-12,20.29,21.18,21.18,20.29,27017661.0,566331465.0
2017-04-11,17.82,19.56,19.25,17.62,9374878.0,175793400.0
2017-04-10,18.22,18.25,17.84,17.82,2347017.0,42124643.0
2017-04-07,18.28,18.47,18.23,18.04,1724524.0,31408537.0
2017-04-06,18.26,18.48,18.26,18.04,1860204.0,34093822.0
2017-04-05,17.86,18.37,18.26,17.86,1876790.0,34068280.0
2017-03-31,17.59,18.4,18.14,17.59,2690929.0,48797891.0
2017-03-30,18.09,18.15,17.58,17.54,3060305.0,54215032.0
2017-03-29,18.2,18.32,18.09,18.07,1581666.0,28811644.0
2017-03-28,18.48,18.48,18.18,18.17,1748442.0,31965066.0
2017-03-27,18.68,18.78,18.43,18.22,2814509.0,52026912.0
2017-03-24,18.54,18.78,18.69,18.5,2056125.0,38359557.0
2017-03-23,18.89,18.9,18.59,18.53,2160010.0,40473074.0
