date,open,high,close,low,volume,amount
2017-06-23,11.25,11.36,11.23,10.86,48216557.0,535857528.0
2017-06-22,12.2,12.35,11.36,11.22,71084852.0,843732693.0
2017-06-21,12.1,12.48,12.25,12.03,63694847.0,778438639.0
2017-06-20,11.81,12.37,12.28,11.73,82904173.0,1002614373.0
2017-06-19,12.0,12.19,11.89,11.79,47023388.0,563486228.0
2017-06-16,11.78,12.06,11.88,11.71,58091446.0,691650162.0
2017-06-15,11.94,11.99,11.73,11.69,60861234.0,719910655.0
2017-06-14,12.29,12.29,11.88,11.87,67160375.0,808722520.0
2017-06-13,12.11,12.41,12.33,12.0,65146848.0,797326815.0
2017-06-12,12.2,12.48,12.18,12.04,63655117.0,779674840.0
2017-06-09,12.75,12.8,12.33,12.23,103389709.0,1298235352.0
2017-06-08,12.87,13.54,13.16,12.62,139103635.0,1823811563.0
2017-06-07,12.41,13.46,13.09,12.22,144483305.0,1857848827.0
2017-06-06,12.41,12.96,12.48,12.08,126125755.0,1584889293.0
2017-06-05,13.41,14.03,12.77,12.72,168416626.0,2270316731.0
2017-06-02,12.04,13.88,13.69,11.72,168212046.0,2167785257.0
2017-06-01,12.84,14.0,12.91,12.26,196373370.0,2590586987.0
2017-05-31,12.7,13.29,12.73,12.37,162419640.0,2092346025.0
2017-05-26,12.52,13.05,13.05,12.52,56711458.0,732933208.0
2017-05-25,11.11,11.86,11.86,10.83,126913914.0,1444452347.0
2017-05-24,9.82,10.78,10.78,9.42,53096183.0,551574540.0
2017-05-23,9.9,10.18,9.8,9.65,30381139.0,302962050.0
2017-05-22,10.48,10.5,9.9,9.87,33039513.0,337781310.0
2017-05-19,10.41,10.89,10.55,10.38,35302080.0,376847150.0
2017-05-18,10.46,10.74,10.36,10.34,30916365.0,327644005.0
2017-05-17,10.3,10.98,10.71,10.24,50688024.0,543436845.0
2017-05-16,10.07,10.42,10.39,9.92,45851155.0,470010249.0
2017-05-15,9.78,10.5,10.23,9.55,50101199.0,510599865.0
2017-05-12,9.34,9.78,9.67,9.25,34850077.0,336076993.0
2017-05-11,9.47,9.57,9.44,9.04,35807046.0,336068438.0
2017-05-10,10.35,10.53,9.63,9.63,43930177.0,445608203.0
2017-05-09,10.11,10.55,10.45,10.05,29645706.0,310099752.0
2017-05-08,10.71,10.78,10.23,10.18,37730876.0,398886773.0
2017-05-05,10.91,11.2,10.69,10.63,50273567.0,552988640.0
2017-05-04,11.09,11.68,11.31,11.03,82867212.0,953323534.0
2017-05-03,11.32,11.37,11.09,10.8,64446849.0,721984321.0
2017-05-02,11.04,11.84,11.55,10.91,86450052.0,994380085.0
