time,open,high,low,close,volume,amount,vol_norm,amo_norm,vol_buy,amo_buy,vol_sell,amo_sell
 15:00:00,8.19,8.19,8.19,8.19,528.0,432432.0,0.0,0.0,0.0,0.0,528.0,432432.0
 14:55:00,8.2,8.2,8.17,8.19,954.0,781957.0,0.0,0.0,824.0,675627.0,130.0,106330.0
 14:50:00,8.18,8.19,8.18,8.18,2256.0,1846217.0,12.0,9816.0,785.0,642718.0,1459.0,1193683.0
 14:45:00,8.19,8.2,8.17,8.18,1353.0,1107546.0,21.0,17199.0,411.0,336695.0,921.0,753652.0
 14:40:00,8.19,8.2,8.18,8.19,1064.0,871265.0,0.0,0.0,305.0,249974.0,759.0,621291.0
 14:35:00,8.19,8.2,8.18,8.18,3159.0,2588851.0,40.0,32760.0,2099.0,1720982.0,1020.0,835109.0
 14:30:00,8.18,8.2,8.18,8.19,1365.0,1117915.0,0.0,0.0,501.0,410464.0,864.0,707451.0
 14:25:00,8.19,8.19,8.18,8.18,965.0,789953.0,18.0,14724.0,583.0,477477.0,364.0,297752.0
 14:20:00,8.18,8.19,8.17,8.18,1150.0,941339.0,29.0,23742.0,751.0,614997.0,370.0,302600.0
 14:15:00,8.18,8.19,8.17,8.17,651.0,532701.0,11.0,8998.0,266.0,217846.0,374.0,305857.0
 14:10:00,8.18,8.2,8.18,8.19,2652.0,2171779.0,0.0,0.0,1424.0,1166576.0,1228.0,1005203.0
 14:05:00,8.19,8.2,8.18,8.18,2111.0,1730846.0,15.0,12270.0,1371.0,1124868.0,725.0,593708.0
 14:00:00,8.16,8.19,8.15,8.19,2953.0,2416953.0,5.0,4087.0,2742.0,2244794.0,206.0,168072.0
 13:55:00,8.15,8.18,8.15,8.16,1142.0,933114.0,8.0,6526.0,974.0,796082.0,160.0,130506.0
 13:50:00,8.17,8.18,8.14,8.15,1173.0,958197.0,77.0,62942.0,802.0,655589.0,294.0,239666.0
 13:45:00,8.15,8.17,8.15,8.17,517.0,422233.0,40.0,32640.0,459.0,374922.0,18.0,14671.0
 13:40:00,8.18,8.18,8.15,8.15,630.0,514612.0,0.0,0.0,379.0,309603.0,251.0,205009.0
 13:35:00,8.17,8.18,8.16,8.18,1393.0,1138643.0,17.0,13901.0,913.0,746766.0,463.0,377976.0
 13:30:00,8.16,8.18,8.16,8.17,1684.0,1377188.0,137.0,111863.0,1238.0,1012944.0,309.0,252381.0
 13:25:00,8.14,8.17,8.13,8.17,1076.0,877460.0,0.0,0.0,975.0,795238.0,101.0,82222.0
 13:20:00,8.15,8.17,8.15,8.15,2544.0,2076663.0,103.0,84028.0,2052.0,1675600.0,389.0,317035.0
 13:15:00,8.12,8.15,8.11,8.13,2528.0,2056568.0,42.0,34104.0,2087.0,1698280.0,399.0,324184.0
 13:10:00,8.11,8.12,8.09,8.11,2417.0,1959565.0,0.0,0.0,1077.0,873912.0,1340.0,1085653.0
 13:05:00,8.12,8.13,8.1,8.11,1038.0,841766.0,27.0,21904.0,462.0,374868.0,549.0,444994.0
 13:00:00,8.14,8.15,8.11,8.13,1253.0,1018956.0,58.0,47267.0,657.0,534495.0,538.0,437194.0
 11:30:00,8.14,8.14,8.14,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
