time,open,high,low,close,volume,amount,vol_norm,amo_norm,vol_buy,amo_buy,vol_sell,amo_sell
 10:40:00,4.76,4.77,4.76,4.77,450.0,214321.0,0.0,0.0,121.0,57717.0,329.0,156604.0
 10:35:00,4.77,4.77,4.76,4.76,933.0,444380.0,0.0,0.0,272.0,129744.0,661.0,314636.0
 10:30:00,4.75,4.77,4.75,4.77,776.0,369090.0,1.0,476.0,487.0,231814.0,288.0,136800.0
 10:25:00,4.76,4.76,4.75,4.76,838.0,398825.0,0.0,0.0,775.0,368900.0,63.0,29925.0
 10:20:00,4.75,4.76,4.75,4.76,1962.0,932413.0,0.0,0.0,463.0,220388.0,1499.0,712025.0
 10:15:00,4.77,4.77,4.75,4.76,1655.0,787532.0,51.0,24276.0,661.0,314696.0,943.0,448560.0
 10:10:00,4.76,4.77,4.76,4.76,1868.0,890255.0,0.0,0.0,1289.0,614651.0,579.0,275604.0
 10:05:00,4.77,4.78,4.76,4.76,960.0,458089.0,2.0,954.0,350.0,167225.0,608.0,289910.0
 10:00:00,4.78,4.78,4.76,4.78,891.0,425002.0,0.0,0.0,297.0,141864.0,594.0,283138.0
 09:55:00,4.78,4.78,4.76,4.78,1275.0,608118.0,0.0,0.0,512.0,244420.0,763.0,363698.0
 09:50:00,4.78,4.79,4.77,4.78,1233.0,589427.0,21.0,10020.0,727.0,347621.0,485.0,231786.0
 09:45:00,4.77,4.78,4.76,4.77,1281.0,610935.0,0.0,0.0,1081.0,515669.0,200.0,95266.0
 09:40:00,4.78,4.78,4.75,4.77,2823.0,1345988.0,0.0,0.0,1539.0,733510.0,1284.0,612478.0
 09:35:00,4.77,4.78,4.77,4.78,2202.0,1051905.0,6.0,2868.0,1851.0,884314.0,345.0,164723.0
 09:30:00,4.74,4.78,4.72,4.77,2508.0,1191506.0,0.0,0.0,1867.0,887253.0,641.0,304253.0
 09:25:00,4.74,4.74,4.74,4.74,542.0,256908.0,0.0,0.0,0.0,0.0,0.0,0.0
