date,open,high,close,low,volume,amount
2017-07-17,8.13,8.16,7.55,7.54,6034503.0,47042850.0
2017-07-14,8.51,8.53,8.33,8.3,2267220.0,19026769.0
2017-07-13,8.5,8.57,8.49,8.41,1851898.0,15714306.0
2017-07-12,8.68,8.75,8.5,8.3,3914938.0,33244179.0
2017-07-11,8.73,8.81,8.71,8.69,2444699.0,21378391.0
2017-07-10,8.86,8.88,8.77,8.71,5299635.0,46586097.0
2017-07-07,8.76,9.11,8.98,8.68,9168250.0,82231470.0
2017-07-06,8.78,8.87,8.77,8.67,3391022.0,29662793.0
2017-07-05,8.8,8.83,8.76,8.67,3077986.0,26935123.0
2017-07-04,8.79,8.85,8.79,8.74,2097502.0,18440491.0
2017-07-03,8.74,8.83,8.78,8.73,1466803.0,12861244.0
2017-06-30,8.73,8.83,8.76,8.69,1606942.0,14059044.0
2017-06-29,8.74,8.95,8.77,8.74,2005442.0,17636257.0
2017-06-28,8.85,8.88,8.79,8.65,2563907.0,22495440.0
2017-06-27,8.8,8.95,8.85,8.73,2561302.0,22659534.0
2017-06-26,8.68,8.94,8.81,8.63,3655397.0,32137558.0
2017-06-23,8.5,8.8,8.7,8.42,4915286.0,42268078.0
2017-06-22,8.88,8.9,8.49,8.44,4134095.0,36004626.0
2017-06-21,8.9,9.04,8.85,8.81,4166650.0,37083183.0
2017-06-20,8.83,9.17,8.95,8.76,4848860.0,43234854.0
2017-06-19,8.77,8.87,8.83,8.77,3069206.0,27061261.0
2017-06-16,8.78,8.86,8.77,8.73,2719900.0,23920831.0
2017-06-15,8.65,8.99,8.79,8.62,4272392.0,37665583.0
2017-06-14,8.74,8.88,8.72,8.67,4095829.0,35870863.0
2017-06-13,8.73,8.87,8.75,8.61,4558541.0,39806117.0
2017-06-12,8.87,8.98,8.73,8.57,7389626.0,64556423.0
2017-06-09,8.56,8.96,8.83,8.53,7888379.0,69409142.0
2017-06-08,8.36,8.73,8.6,8.31,7663001.0,65657221.0
2017-06-07,8.12,8.42,8.36,8.11,5590359.0,46495610.0
2017-06-06,8.07,8.34,8.25,8.02,4819300.0,39555444.0
2017-06-05,8.05,8.16,8.04,7.99,3364001.0,27095011.0
2017-06-02,7.8,8.09,8.06,7.71,5566654.0,44347720.0
2017-06-01,7.89,8.0,7.83,7.75,4672255.0,36743560.0
2017-05-31,8.06,8.12,7.89,7.89,3152863.0,25232907.0
2017-05-26,7.97,8.17,7.97,7.86,3610171.0,28861129.0
2017-05-25,7.95,8.13,7.97,7.7,4768208.0,37806476.0
2017-05-24,7.7,8.28,8.01,7.36,6980424.0,54696610.0
2017-05-23,8.3,8.57,7.83,7.83,7048649.0,57178900.0
2017-05-15,8.88,8.98,8.7,8.61,4015622.0,35107829.0
2017-05-12,8.85,8.97,8.9,8.71,3534707.0,31335744.0
2017-05-11,8.91,9.08,8.9,8.42,5140334.0,45245009.0
2017-05-10,9.15,9.38,9.02,8.98,4265123.0,39116588.0
2017-05-09,9.03,9.2,9.15,8.95,3623778.0,32948584.0
2017-05-08,9.6,9.68,9.12,9.11,5206139.0,49380689.0
2017-05-05,9.7,9.85,9.4,9.4,4596600.0,44415386.0
2017-05-04,9.56,9.89,9.7,9.56,6167624.0,59777741.0
2017-05-03,9.48,10.0,9.78,9.38,11655867.0,114017007.0
2017-05-02,9.5,9.77,9.55,9.38,5869858.0,56046896.0
2017-04-28,9.09,9.89,9.66,9.05,7185243.0,67599654.0
2017-04-27,9.2,9.2,9.09,8.8,5217345.0,46848339.0
2017-04-26,9.04,9.28,9.2,9.04,2776795.0,25489183.0
2017-04-25,9.12,9.25,9.11,9.07,3281330.0,30056335.0
2017-04-24,9.57,9.64,9.03,9.0,4486510.0,41524535.0
2017-04-21,9.8,9.82,9.66,9.61,2982935.0,28997381.0
2017-04-20,9.79,9.87,9.75,9.6,3745152.0,36607572.0
2017-04-19,10.07,10.08,9.74,9.58,6415851.0,62644302.0
2017-04-18,10.21,10.27,10.07,10.04,3707000.0,37747474.0
2017-04-17,10.48,10.48,10.16,10.1,6819989.0,69872607.0
