date,open,high,close,low,volume,amount
2017-07-17,7.45,7.46,7.05,6.99,15985358.0,114450648.0
2017-07-14,7.45,7.49,7.42,7.4,6176757.0,45932468.0
2017-07-13,7.5,7.51,7.44,7.35,14842280.0,110911492.0
2017-07-12,7.53,7.6,7.52,7.3,18035248.0,135011334.0
2017-07-11,7.75,7.78,7.56,7.56,16796310.0,129109587.0
2017-07-10,7.86,7.86,7.76,7.74,12180906.0,95625931.0
2017-07-07,7.74,7.94,7.87,7.71,24070651.0,189689459.0
2017-07-06,7.66,7.82,7.77,7.55,20422965.0,158354243.0
2017-07-05,7.63,7.69,7.66,7.6,9009734.0,69392444.0
2017-07-04,7.62,7.7,7.64,7.57,10414194.0,80208355.0
2017-07-03,7.55,7.73,7.65,7.44,16338537.0,125659872.0
2017-06-30,7.63,7.63,7.51,7.42,18228658.0,137866382.0
2017-06-29,7.63,7.72,7.63,7.6,12336380.0,95012518.0
2017-06-28,7.82,7.84,7.62,7.62,19520300.0,151109960.0
2017-06-27,7.96,7.97,7.84,7.8,13643621.0,108159419.0
2017-06-26,7.97,8.0,7.95,7.88,13534254.0,108357198.0
2017-06-23,7.84,7.97,7.95,7.72,22973773.0,181541071.0
2017-06-22,8.04,8.08,7.89,7.89,15677186.0,126256377.0
2017-06-21,8.11,8.18,8.1,8.04,18845642.0,154070261.0
2017-06-20,7.96,8.31,8.19,7.95,29100175.0,239031172.0
2017-06-19,7.99,8.04,7.96,7.92,14008796.0,112617099.0
2017-06-16,7.92,8.06,7.98,7.85,18964540.0,152302509.0
2017-06-15,7.82,7.98,7.9,7.77,18247440.0,144955816.0
2017-06-14,7.74,7.88,7.81,7.65,15773387.0,123513932.0
2017-06-13,7.58,7.78,7.7,7.55,13203971.0,102639354.0
2017-06-12,7.74,7.8,7.58,7.57,15309892.0,118640894.0
2017-06-09,7.93,7.99,7.81,7.72,18405414.0,144923632.0
2017-06-08,7.84,8.04,7.87,7.77,28321904.0,226889880.0
2017-06-07,7.6,7.87,7.81,7.59,23609785.0,185173327.0
2017-06-06,7.63,7.82,7.63,7.56,18863564.0,145992181.0
2017-06-05,7.33,7.91,7.77,7.33,27307994.0,209080923.0
2017-06-02,7.26,7.49,7.39,7.05,20147463.0,148328252.0
2017-06-01,7.65,7.68,7.23,7.22,23831620.0,178254947.0
2017-05-31,7.81,7.97,7.74,7.57,29295034.0,228681878.0
2017-05-26,7.46,8.04,7.81,7.44,41956821.0,328573966.0
2017-05-25,7.2,7.47,7.44,7.04,24264980.0,177640453.0
2017-05-24,7.22,7.29,7.21,6.77,24482793.0,175435416.0
2017-05-23,7.8,7.83,7.31,7.25,33660947.0,255079922.0
2017-05-22,8.04,8.18,7.73,7.64,31356728.0,250725261.0
2017-05-19,8.02,8.31,8.11,7.85,37483333.0,305673269.0
2017-05-18,7.96,8.11,7.95,7.89,21547882.0,173477977.0
2017-05-17,8.05,8.32,8.08,7.95,32339993.0,264802524.0
2017-05-16,7.54,8.18,8.05,7.45,37515769.0,296384222.0
2017-05-15,7.75,7.99,7.68,7.67,26767885.0,210447994.0
2017-05-12,7.72,7.81,7.62,7.59,22536280.0,174417879.0
2017-05-11,7.74,7.89,7.77,7.22,42531988.0,325097885.0
2017-05-10,8.48,8.64,7.97,7.97,43538267.0,360302179.0
2017-05-09,8.49,8.68,8.51,8.26,23566497.0,200460175.0
2017-05-08,9.33,9.41,8.68,8.68,32864775.0,296046937.0
2017-05-05,10.01,10.01,9.23,9.2,57474716.0,555170668.0
2017-05-04,8.97,9.85,9.85,8.83,35698275.0,347799390.0
2017-05-03,9.0,9.14,8.96,8.93,13143367.0,119251201.0
2017-05-02,9.3,9.36,8.96,8.85,21240773.0,194193872.0
2017-04-28,9.11,9.3,9.29,9.03,11716075.0,108088862.0
2017-04-27,8.97,9.17,9.11,8.63,16575495.0,148629665.0
2017-04-26,9.01,9.06,8.95,8.9,9613978.0,86877472.0
2017-04-25,9.2,9.21,8.9,8.84,23736950.0,214314331.0
2017-04-24,9.92,9.95,9.16,8.89,28413898.0,264351628.0
2017-04-21,9.78,9.94,9.88,9.73,10904914.0,108489415.0
2017-04-20,9.72,9.91,9.78,9.67,10216810.0,100684029.0
2017-04-19,9.69,9.78,9.72,9.46,10807521.0,105259039.0
2017-04-18,9.72,9.76,9.68,9.57,12019650.0,117198231.0
2017-04-17,9.92,9.92,9.59,9.51,13854084.0,135173496.0
2017-04-14,10.17,10.2,9.84,9.77,20449860.0,204755651.0
2017-04-13,10.15,10.35,10.2,10.1,10350670.0,106494835.0
2017-04-12,10.47,10.47,10.22,10.13,14593948.0,151355047.0
