time,price,pchange,change,volume,amount,type
14:54:30,11.05,+2.22,0.0,3269,3612245,sell
14:54:27,11.05,+2.22,-0.01,295,325975,sell
14:54:24,11.06,+2.31,0.01,1001,1107106,buy
14:54:21,11.05,+2.22,-0.01,299,330395,sell
14:54:18,11.06,+2.31,0.01,642,710052,buy
14:54:15,11.05,+2.22,0.0,668,738140,sell
14:54:12,11.05,+2.22,-0.01,329,363545,sell
14:54:09,11.06,+2.31,0.01,41,45346,buy
14:54:06,11.05,+2.22,-0.01,54,59670,sell
14:54:03,11.06,+2.31,0.0,57,63042,buy
14:54:00,11.06,+2.31,0.0,105,116130,buy
14:53:57,11.06,+2.31,0.0,433,479119,sell
14:53:54,11.06,+2.31,-0.01,147,162582,sell
14:53:51,11.07,+2.41,0.0,111,122877,buy
14:53:48,11.07,+2.41,0.0,414,458519,norm
14:53:48,11.07,+2.41,0.01,414,458519,buy
14:53:45,11.06,+2.31,0.0,272,300832,sell
14:53:42,11.06,+2.31,0.01,94,103964,norm
14:53:39,11.05,+2.22,-0.02,217,239785,sell
14:53:36,11.07,+2.41,0.01,198,219186,buy
14:53:33,11.06,+2.31,0.0,269,297514,sell
14:53:30,11.06,+2.31,-0.01,5169,5716914,sell
14:53:27,11.07,+2.41,0.0,1309,1449063,buy
14:53:24,11.07,+2.41,0.01,247,273429,buy
14:53:21,11.06,+2.31,0.0,4142,4581716,sell
14:53:18,11.06,+2.31,-0.01,105,116130,sell
14:53:15,11.07,+2.41,0.01,1199,1327293,buy
14:53:12,11.06,+2.31,0.0,1705,1885730,sell
14:53:09,11.06,+2.31,0.0,133,147098,sell
14:53:06,11.06,+2.31,0.0,362,400372,sell
14:53:03,11.06,+2.31,0.0,148,163688,sell
14:53:00,11.06,+2.31,-0.01,333,368298,sell
14:52:57,11.07,+2.41,0.01,437,483759,buy
14:52:54,11.06,+2.31,0.0,97,107282,sell
14:52:51,11.06,+2.31,-0.01,417,461202,sell
14:52:48,11.07,+2.41,0.0,136,150552,buy
14:52:45,11.07,+2.41,0.01,229,253503,buy
14:52:42,11.06,+2.31,-0.01,371,410326,sell
14:52:39,11.07,+2.41,0.0,1076,1191132,buy
14:52:36,11.07,+2.41,0.0,922,1020654,buy
14:52:33,11.07,+2.41,0.0,74,81918,buy
14:52:30,11.07,+2.41,0.01,174,192618,buy
14:52:27,11.06,+2.31,0.0,218,241108,sell
14:52:24,11.06,+2.31,-0.01,335,370952,sell
14:52:21,11.07,+2.41,0.0,104,115128,buy
14:52:18,11.07,+2.41,0.0,120,132840,buy
14:52:15,11.07,+2.41,-0.01,117,130205,sell
14:52:12,11.08,+2.50,0.01,1234,1367272,buy
14:52:09,11.07,+2.41,0.0,203,224721,sell
14:52:06,11.07,+2.41,0.0,745,824914,sell
14:52:03,11.07,+2.41,0.0,98,108707,sell
14:52:00,11.07,+2.41,0.0,385,426195,sell
14:51:57,11.07,+2.41,0.0,92,101844,sell
14:51:54,11.07,+2.41,0.0,57,63099,sell
14:51:51,11.07,+2.41,0.0,139,153873,sell
14:51:48,11.07,+2.41,0.0,93,102951,sell
14:51:45,11.07,+2.41,0.0,235,260145,buy
14:51:42,11.07,+2.41,0.0,216,239112,buy
14:51:39,11.07,+2.41,0.0,325,359775,buy
14:51:36,11.07,+2.41,0.0,368,408361,sell
14:51:33,11.07,+2.41,0.0,349,387007,sell
14:51:30,11.07,+2.41,0.0,134,148338,sell
14:51:27,11.07,+2.41,-0.01,15,17048,sell
14:51:24,11.08,+2.50,0.01,1106,1225570,buy
14:51:21,11.07,+2.41,0.0,297,328779,buy
14:51:18,11.07,+2.41,-0.01,1919,2125097,sell
14:51:15,11.08,+2.50,0.01,261,289188,buy
14:51:12,11.07,+2.41,0.0,301,333207,sell
14:51:09,11.07,+2.41,0.0,296,327672,sell
14:51:06,11.07,+2.41,0.0,371,410697,sell
14:51:03,11.07,+2.41,0.0,344,381694,sell
14:51:00,11.07,+2.41,-0.01,337,373059,sell
14:50:57,11.08,+2.50,0.01,302,334616,buy
14:50:54,11.07,+2.41,0.0,376,416232,sell
14:50:51,11.07,+2.41,0.0,114,126198,sell
14:50:48,11.07,+2.41,0.0,597,660879,sell
14:50:45,11.07,+2.41,0.0,281,311731,sell
14:50:42,11.07,+2.41,0.0,94,104058,norm
14:50:42,11.07,+2.41,0.0,94,104058,sell
14:50:39,11.07,+2.41,0.0,191,211437,sell
14:50:36,11.07,+2.41,0.0,473,524618,buy
14:50:33,11.07,+2.41,0.01,578,639846,buy
14:50:30,11.06,+2.31,-0.01,187,206822,sell
14:50:27,11.07,+2.41,0.01,75,83025,buy
14:50:24,11.06,+2.31,-0.01,422,466732,sell
14:50:21,11.07,+2.41,0.01,196,216972,buy
14:50:18,11.06,+2.31,0.0,642,710052,sell
14:50:15,11.06,+2.31,0.0,393,434658,sell
14:50:12,11.06,+2.31,-0.01,796,880376,sell
14:50:09,11.07,+2.41,0.01,412,456084,buy
14:50:06,11.06,+2.31,0.0,265,293090,sell
14:50:03,11.06,+2.31,0.0,136,150416,sell
14:50:00,11.06,+2.31,-0.01,143,158158,sell
14:49:57,11.07,+2.41,0.0,1009,1116963,sell
14:49:54,11.07,+2.41,0.0,1454,1609578,sell
14:49:51,11.07,+2.41,0.0,386,427302,sell
14:49:48,11.07,+2.41,0.0,158,174906,sell
14:49:45,11.07,+2.41,0.0,251,277857,sell
14:49:42,11.07,+2.41,-0.01,380,420660,sell
14:49:39,11.08,+2.50,0.0,147,162876,buy
14:49:36,11.08,+2.50,0.0,74,81992,buy
14:49:33,11.08,+2.50,0.0,1025,1136254,sell
14:49:30,11.08,+2.50,0.0,456,505248,sell
14:49:27,11.08,+2.50,0.0,2332,2583856,sell
14:49:24,11.08,+2.50,0.0,245,271792,sell
14:49:21,11.08,+2.50,0.0,611,676988,sell
14:49:18,11.08,+2.50,-0.01,147,162876,sell
14:49:15,11.09,+2.59,0.01,68,75412,buy
14:49:12,11.08,+2.50,-0.01,155,171740,sell
14:49:09,11.09,+2.59,0.0,826,916256,sell
14:49:06,11.09,+2.59,-0.01,267,296103,sell
14:49:03,11.1,+2.68,0.01,1103,1224552,buy
14:49:00,11.09,+2.59,-0.01,434,481971,sell
14:48:57,11.1,+2.68,0.01,266,295260,buy
14:48:54,11.09,+2.59,-0.01,139,154151,norm
14:48:51,11.1,+2.68,0.01,3204,3556440,buy
14:48:48,11.09,+2.59,0.01,287,318283,buy
14:48:45,11.08,+2.50,-0.01,473,524306,sell
14:48:42,11.09,+2.59,0.0,1054,1169108,buy
14:48:39,11.09,+2.59,0.01,172,190748,buy
14:48:36,11.08,+2.50,-0.01,909,1007172,sell
14:48:33,11.09,+2.59,0.0,746,827314,sell
14:48:30,11.09,+2.59,0.0,647,717523,buy
14:48:27,11.09,+2.59,0.0,198,219582,buy
14:48:24,11.09,+2.59,0.0,1619,1796181,sell
14:48:21,11.09,+2.59,0.0,99,110235,sell
14:48:18,11.09,+2.59,-0.01,768,852377,sell
14:48:15,11.1,+2.68,0.01,584,648240,buy
14:48:12,11.09,+2.59,-0.01,704,780736,sell
14:48:09,11.1,+2.68,0.01,398,442180,buy
14:48:06,11.09,+2.59,-0.01,103,114227,sell
14:48:03,11.1,+2.68,0.02,955,1060050,buy
14:48:00,11.08,+2.50,-0.02,306,339048,sell
14:47:57,11.1,+2.68,0.01,83,92130,buy
14:47:54,11.09,+2.59,0.0,59,65431,sell
14:47:51,11.09,+2.59,-0.01,273,302757,sell
14:47:48,11.1,+2.68,0.01,79,87690,buy
14:47:45,11.09,+2.59,0.0,102,113118,sell
14:47:42,11.09,+2.59,0.01,1779,1972911,buy
14:47:39,11.08,+2.50,-0.01,328,363424,sell
14:47:36,11.09,+2.59,-0.01,80,89607,norm
14:47:36,11.09,+2.59,0.0,80,89607,buy
14:47:33,11.09,+2.59,0.0,1011,1121199,buy
14:47:30,11.09,+2.59,0.01,1066,1182194,buy
14:47:27,11.08,+2.50,-0.01,147,162876,norm
14:47:24,11.09,+2.59,0.01,1084,1202411,buy
14:47:21,11.08,+2.50,0.0,141,156228,sell
14:47:18,11.08,+2.50,0.0,2561,2838441,buy
14:47:15,11.08,+2.50,0.0,117,129891,sell
14:47:12,11.08,+2.50,-0.01,291,322650,sell
14:47:09,11.09,+2.59,0.01,1309,1452568,buy
14:47:06,11.08,+2.50,0.0,1170,1296360,sell
14:47:03,11.08,+2.50,0.0,150,166200,sell
14:47:00,11.08,+2.50,0.0,773,856484,sell
14:46:57,11.08,+2.50,0.0,1335,1479180,sell
14:46:54,11.08,+2.50,0.0,924,1023792,sell
14:46:51,11.08,+2.50,-0.01,272,301376,sell
14:46:48,11.09,+2.59,0.0,31,34379,buy
14:46:45,11.09,+2.59,0.0,93,103991,buy
14:46:42,11.09,+2.59,0.0,766,849749,sell
14:46:39,11.09,+2.59,0.0,788,873892,sell
14:46:36,11.09,+2.59,-0.01,402,445818,sell
14:46:33,11.1,+2.68,0.01,606,672660,buy
14:46:30,11.09,+2.59,0.0,364,403676,sell
14:46:27,11.09,+2.59,0.0,468,519012,sell
14:46:24,11.09,+2.59,-0.01,65,72085,sell
14:46:21,11.1,+2.68,0.01,365,405150,buy
14:46:18,11.09,+2.59,-0.01,202,224018,sell
14:46:15,11.1,+2.68,0.01,75,83250,buy
14:46:12,11.09,+2.59,-0.01,604,669836,sell
14:46:09,11.1,+2.68,0.0,2258,2506380,buy
14:46:06,11.1,+2.68,0.0,177,196470,buy
14:46:03,11.1,+2.68,0.0,1711,1899210,sell
14:46:00,11.1,+2.68,0.0,2049,2275278,sell
14:45:57,11.1,+2.68,0.01,970,1077544,buy
14:45:54,11.09,+2.59,0.0,716,794044,sell
14:45:51,11.09,+2.59,-0.01,82,91825,sell
14:45:48,11.1,+2.68,0.0,1314,1458540,sell
14:45:45,11.1,+2.68,0.0,3258,3616602,buy
14:45:42,11.1,+2.68,0.0,502,557220,buy
14:45:39,11.1,+2.68,0.0,645,715950,buy
14:45:36,11.1,+2.68,0.0,4885,5423238,sell
14:45:33,11.1,+2.68,0.0,592,657120,sell
14:45:30,11.1,+2.68,0.0,182,202020,sell
14:45:27,11.1,+2.68,-0.01,3019,3351090,sell
14:45:24,11.11,+2.78,0.0,117,129987,buy
14:45:21,11.11,+2.78,0.0,47,52217,buy
14:45:18,11.11,+2.78,-0.01,6355,7060627,sell
14:45:15,11.12,+2.87,0.01,749,832888,buy
14:45:12,11.11,+2.78,-0.01,51,56661,sell
14:45:09,11.12,+2.87,-0.01,2734,3040208,sell
14:45:06,11.13,+2.96,0.01,550,612150,buy
14:45:03,11.12,+2.87,-0.01,643,715016,sell
14:45:00,11.13,+2.96,0.0,770,857010,buy
14:44:57,11.13,+2.96,0.0,320,356160,buy
14:44:54,11.13,+2.96,0.0,551,613263,buy
14:44:51,11.13,+2.96,0.0,441,490833,buy
14:44:48,11.13,+2.96,0.0,3466,3858103,buy
14:44:45,11.13,+2.96,0.0,1116,1242108,sell
14:44:42,11.13,+2.96,0.01,1306,1453578,buy
14:44:39,11.12,+2.87,0.0,342,380304,sell
14:44:36,11.12,+2.87,-0.01,3666,4076592,sell
14:44:33,11.13,+2.96,0.01,347,386211,buy
14:44:30,11.12,+2.87,0.0,503,559336,norm
14:44:30,11.12,+2.87,0.0,503,559336,sell
14:44:27,11.12,+2.87,0.0,1280,1423360,sell
14:44:24,11.12,+2.87,0.0,230,255760,sell
14:44:21,11.12,+2.87,0.0,686,762832,sell
14:44:18,11.12,+2.87,0.01,5197,5779509,buy
14:44:15,11.11,+2.78,-0.01,543,603273,sell
14:44:12,11.12,+2.87,0.0,5396,6000352,buy
14:44:09,11.12,+2.87,0.01,3856,4288973,buy
14:44:06,11.11,+2.78,0.0,633,703485,buy
14:44:03,11.11,+2.78,0.01,467,518837,buy
14:44:00,11.1,+2.68,-0.01,633,702630,sell
14:43:57,11.11,+2.78,0.0,409,454843,buy
14:43:54,11.11,+2.78,0.01,474,526614,buy
14:43:51,11.1,+2.68,0.0,882,979031,sell
14:43:48,11.1,+2.68,0.0,322,357420,sell
14:43:45,11.1,+2.68,0.0,919,1020756,buy
14:43:42,11.1,+2.68,0.0,567,629370,buy
14:43:39,11.1,+2.68,0.0,387,430247,buy
14:43:36,11.1,+2.68,0.0,1340,1487400,buy
14:43:33,11.1,+2.68,-0.01,743,824730,sell
14:43:30,11.11,+2.78,0.02,838,931018,buy
14:43:27,11.09,+2.59,0.0,1393,1545502,sell
14:43:24,11.09,+2.59,0.0,1350,1497150,buy
14:43:21,11.09,+2.59,0.0,715,792935,buy
14:43:18,11.09,+2.59,0.01,321,356865,buy
14:43:15,11.08,+2.50,0.0,52,57616,sell
14:43:12,11.08,+2.50,0.01,155,171740,buy
14:43:09,11.07,+2.41,-0.01,10287,11387709,sell
14:43:06,11.08,+2.50,-0.01,321,355934,buy
14:43:03,11.09,+2.59,0.02,8776,9732584,buy
14:43:00,11.07,+2.41,0.01,1187,1314009,buy
14:42:57,11.06,+2.31,-0.01,361,399266,sell
14:42:54,11.07,+2.41,0.0,3828,4237596,buy
14:42:51,11.07,+2.41,0.0,206,228983,buy
14:42:48,11.07,+2.41,0.0,5335,5905845,buy
14:42:45,11.07,+2.41,0.01,560,619920,buy
14:42:42,11.06,+2.31,0.0,298,329588,sell
14:42:39,11.06,+2.31,-0.01,181,200186,sell
14:42:36,11.07,+2.41,0.01,363,401841,buy
14:42:33,11.06,+2.31,0.0,867,958902,sell
14:42:30,11.06,+2.31,0.0,3738,4135290,buy
14:42:27,11.06,+2.31,0.01,296,327376,buy
14:42:24,11.05,+2.22,0.0,59,65195,sell
14:42:21,11.05,+2.22,0.0,7557,8351170,buy
14:42:18,11.05,+2.22,0.0,2656,2934880,buy
14:42:15,11.05,+2.22,0.01,439,485095,buy
14:42:12,11.04,+2.13,0.0,470,518880,sell
14:42:09,11.04,+2.13,0.0,3190,3522202,buy
14:42:06,11.04,+2.13,0.01,899,992496,buy
14:42:03,11.03,+2.04,0.0,10527,11611281,sell
14:42:00,11.03,+2.04,0.0,477,526131,sell
14:41:57,11.03,+2.04,-0.01,1596,1760388,sell
14:41:54,11.04,+2.13,0.0,281,310224,buy
14:41:51,11.04,+2.13,0.01,513,567014,buy
14:41:48,11.03,+2.04,0.0,387,426861,sell
14:41:45,11.03,+2.04,0.0,211,233395,sell
14:41:42,11.03,+2.04,0.0,1233,1360054,buy
14:41:39,11.03,+2.04,0.0,665,733495,buy
14:41:36,11.03,+2.04,0.01,156,172068,buy
14:41:33,11.02,+1.94,0.0,193,212686,sell
14:41:30,11.02,+1.94,0.0,667,735034,sell
14:41:27,11.02,+1.94,0.01,6199,6831298,buy
14:41:24,11.01,+1.85,0.0,61,67161,norm
14:41:24,11.01,+1.85,0.0,61,67161,sell
14:41:21,11.01,+1.85,-0.01,259,285159,norm
14:41:18,11.02,+1.94,0.0,243,267786,buy
14:41:15,11.02,+1.94,0.0,60,66120,buy
14:41:12,11.02,+1.94,0.01,153,169124,buy
14:41:09,11.01,+1.85,-0.01,72,79272,sell
14:41:06,11.02,+1.94,0.0,768,846777,buy
14:41:03,11.02,+1.94,0.0,82,90364,buy
14:41:00,11.02,+1.94,0.0,5167,5694519,buy
14:40:57,11.02,+1.94,0.01,623,686546,buy
14:40:54,11.01,+1.85,0.0,110,121110,sell
14:40:51,11.01,+1.85,0.0,3604,3968103,buy
14:40:48,11.01,+1.85,0.01,126,138726,buy
14:40:45,11.0,+1.76,0.0,245,269500,sell
14:40:42,11.0,+1.76,0.0,114,126060,sell
14:40:39,11.0,+1.76,0.0,693,762410,buy
14:40:36,11.0,+1.76,0.0,6104,6714400,buy
14:40:33,11.0,+1.76,0.01,101,111100,buy
14:40:30,10.99,+1.67,0.0,41,45059,sell
14:40:27,10.99,+1.67,0.01,149,163751,buy
14:40:24,10.98,+1.57,0.0,34,37332,sell
14:40:21,10.98,+1.57,0.0,189,207522,sell
14:40:18,10.98,+1.57,-0.01,379,416142,sell
14:40:15,10.99,+1.67,0.0,25,27475,buy
14:40:12,10.99,+1.67,0.01,4,4396,buy
14:40:09,10.98,+1.57,-0.01,274,300852,sell
14:40:06,10.99,+1.67,0.01,505,554995,buy
14:40:03,10.98,+1.57,0.0,346,379908,sell
14:40:00,10.98,+1.57,0.0,471,517158,sell
14:39:57,10.98,+1.57,0.0,5,5490,sell
14:39:54,10.98,+1.57,-0.01,53,58194,sell
14:39:51,10.99,+1.67,0.01,161,176939,buy
14:39:48,10.98,+1.57,0.0,67,73566,sell
14:39:45,10.98,+1.57,-0.01,134,147791,sell
14:39:42,10.99,+1.67,0.01,160,175840,buy
14:39:39,10.98,+1.57,0.0,30,32940,sell
14:39:36,10.98,+1.57,0.0,60,65880,sell
14:39:33,10.98,+1.57,-0.01,110,120780,sell
14:39:30,10.99,+1.67,0.0,613,673687,sell
14:39:27,10.99,+1.67,0.0,50,54950,sell
14:39:24,10.99,+1.67,0.01,3145,3456355,buy
14:39:21,10.98,+1.57,0.0,38,41724,sell
14:39:18,10.98,+1.57,0.0,82,90036,sell
14:39:15,10.98,+1.57,-0.01,75,82350,sell
14:39:12,10.99,+1.67,0.0,22,24178,buy
14:39:09,10.99,+1.67,0.0,149,163751,buy
14:39:06,10.99,+1.67,0.0,82,90118,buy
14:39:03,10.99,+1.67,0.0,26,28574,buy
14:39:00,10.99,+1.67,-0.01,320,351680,sell
14:38:57,11.0,+1.76,0.01,153,168300,buy
14:38:54,10.99,+1.67,0.0,307,337393,buy
14:38:51,10.99,+1.67,0.01,21,23079,buy
14:38:48,10.98,+1.57,0.0,49,53802,sell
14:38:45,10.98,+1.57,-0.01,34,37332,sell
14:38:42,10.99,+1.67,0.0,2426,2666174,buy
14:38:39,10.99,+1.67,0.01,50,54950,buy
14:38:33,10.98,+1.57,-0.02,453,497394,sell
14:38:30,11.0,+1.76,0.01,539,592900,buy
14:38:27,10.99,+1.67,0.0,328,360472,sell
14:38:24,10.99,+1.67,0.0,179,196721,sell
14:38:21,10.99,+1.67,0.0,81,89019,sell
14:38:18,10.99,+1.67,0.0,76,83524,norm
14:38:18,10.99,+1.67,0.01,76,83524,buy
14:38:15,10.98,+1.57,-0.01,5200,5709600,sell
14:38:12,10.99,+1.67,-0.01,86,94514,sell
14:38:09,11.0,+1.76,0.01,49,53900,buy
14:38:06,10.99,+1.67,0.0,232,254968,buy
14:38:03,10.99,+1.67,0.0,40,43960,buy
14:38:00,10.99,+1.67,0.0,269,295631,sell
14:37:57,10.99,+1.67,0.0,124,136276,sell
14:37:54,10.99,+1.67,0.0,84,92756,buy
14:37:51,10.99,+1.67,0.01,341,374759,buy
14:37:48,10.98,+1.57,0.0,137,150426,sell
14:37:45,10.98,+1.57,-0.01,318,349823,sell
14:37:42,10.99,+1.67,0.01,439,482461,buy
14:37:39,10.98,+1.57,0.0,70,76860,sell
14:37:36,10.98,+1.57,0.0,179,196542,sell
14:37:33,10.98,+1.57,-0.01,205,225090,sell
14:37:30,10.99,+1.67,0.01,42,46158,buy
14:37:27,10.98,+1.57,-0.01,134,147132,sell
14:37:24,10.99,+1.67,0.01,150,164850,buy
14:37:21,10.98,+1.57,0.0,92,101016,sell
14:37:18,10.98,+1.57,0.0,52,57096,sell
14:37:15,10.98,+1.57,-0.01,285,312930,sell
14:37:12,10.99,+1.67,0.01,104,114296,buy
14:37:09,10.98,+1.57,-0.01,193,211914,sell
14:37:06,10.99,+1.67,-0.01,278,306181,sell
14:37:03,11.0,+1.76,0.01,35,38500,buy
14:37:00,10.99,+1.67,0.0,501,551039,buy
14:36:57,10.99,+1.67,0.01,148,162652,buy
14:36:54,10.98,+1.57,0.0,107,117486,sell
14:36:51,10.98,+1.57,-0.01,119,130662,sell
14:36:48,10.99,+1.67,0.01,137,150563,buy
14:36:45,10.98,+1.57,0.0,652,715896,sell
14:36:42,10.98,+1.57,0.0,186,204228,sell
14:36:39,10.98,+1.57,-0.01,130,142740,sell
14:36:36,10.99,+1.67,0.01,205,225735,buy
14:36:33,10.98,+1.57,0.0,84,92232,sell
14:36:30,10.98,+1.57,-0.01,244,267912,sell
14:36:27,10.99,+1.67,0.01,233,256067,buy
14:36:24,10.98,+1.57,-0.01,153,167994,sell
14:36:21,10.99,+1.67,0.0,648,712152,buy
14:36:18,10.99,+1.67,0.01,113,124187,buy
14:36:15,10.98,+1.57,-0.01,104,114192,sell
14:36:12,10.99,+1.67,0.0,146,160454,buy
14:36:09,10.99,+1.67,0.0,3,3297,buy
14:36:06,10.99,+1.67,-0.01,91,100668,sell
14:36:03,11.0,+1.76,0.01,328,360800,buy
14:36:00,10.99,+1.67,-0.01,761,836339,sell
14:35:57,11.0,+1.76,0.0,115,126500,buy
14:35:54,11.0,+1.76,0.01,69,75900,buy
14:35:51,10.99,+1.67,0.0,59,64841,sell
14:35:48,10.99,+1.67,0.0,145,159355,sell
14:35:45,10.99,+1.67,-0.01,137,150563,sell
14:35:42,11.0,+1.76,0.01,130,143000,buy
14:35:39,10.99,+1.67,-0.01,157,172543,sell
14:35:36,11.0,+1.76,0.01,310,341000,buy
14:35:33,10.99,+1.67,0.0,296,325304,sell
14:35:30,10.99,+1.67,0.0,166,182434,sell
14:35:27,10.99,+1.67,0.0,78,85722,sell
14:35:24,10.99,+1.67,-0.01,1203,1322097,sell
14:35:21,11.0,+1.76,0.01,318,349800,buy
14:35:18,10.99,+1.67,-0.01,220,241780,sell
14:35:15,11.0,+1.76,0.0,597,656700,buy
14:35:12,11.0,+1.76,0.0,572,629200,norm
14:35:12,11.0,+1.76,0.0,572,629200,buy
14:35:09,11.0,+1.76,0.0,145,159500,buy
14:35:06,11.0,+1.76,0.0,53,58300,buy
14:35:03,11.0,+1.76,0.0,40,44000,buy
14:35:00,11.0,+1.76,0.0,411,452540,sell
14:34:57,11.0,+1.76,-0.01,90,99000,norm
14:34:54,11.01,+1.85,0.01,1240,1365240,buy
14:34:51,11.0,+1.76,0.0,234,257400,buy
14:34:48,11.0,+1.76,-0.01,1763,1940015,sell
14:34:45,11.01,+1.85,0.01,66,72666,buy
14:34:42,11.0,+1.76,-0.01,803,883300,sell
14:34:39,11.01,+1.85,0.0,423,465723,buy
14:34:36,11.01,+1.85,0.0,247,271947,buy
14:34:33,11.01,+1.85,0.0,141,155241,buy
14:34:30,11.01,+1.85,0.0,157,172857,buy
14:34:27,11.01,+1.85,0.0,561,617661,buy
14:34:24,11.01,+1.85,0.0,91,100631,sell
14:34:21,11.01,+1.85,0.0,125,138286,buy
14:34:18,11.01,+1.85,-0.01,174,192014,sell
14:34:15,11.02,+1.94,0.01,132,145464,buy
14:34:12,11.01,+1.85,0.0,261,287361,sell
14:34:09,11.01,+1.85,0.01,970,1068410,buy
14:34:06,11.0,+1.76,0.0,532,585200,sell
14:34:03,11.0,+1.76,0.0,215,236500,sell
14:34:00,11.0,+1.76,0.0,1002,1102200,sell
14:33:57,11.0,+1.76,0.0,170,187220,sell
14:33:54,11.0,+1.76,-0.01,564,620400,sell
14:33:51,11.01,+1.85,0.02,1465,1613350,buy
14:33:48,10.99,+1.67,-0.01,113,124187,sell
14:33:45,11.0,+1.76,0.02,131,144100,buy
14:33:42,10.98,+1.57,-0.01,593,651114,sell
14:33:39,10.99,+1.67,0.0,238,261562,sell
14:33:36,10.99,+1.67,0.0,335,368165,sell
14:33:33,10.99,+1.67,0.0,182,200018,sell
14:33:30,10.99,+1.67,-0.01,519,570381,sell
14:33:27,11.0,+1.76,0.0,61,67100,buy
14:33:24,11.0,+1.76,0.0,407,447700,buy
14:33:21,11.0,+1.76,0.01,415,456500,buy
14:33:18,10.99,+1.67,-0.01,490,538510,sell
14:33:15,11.0,+1.76,0.01,51,56100,buy
14:33:12,10.99,+1.67,0.0,193,212107,sell
14:33:09,10.99,+1.67,0.0,134,147266,sell
14:33:06,10.99,+1.67,0.0,155,170345,buy
14:33:03,10.99,+1.67,0.0,250,274750,buy
14:33:00,10.99,+1.67,-0.01,590,648410,sell
14:32:57,11.0,+1.76,0.0,401,441100,buy
14:32:54,11.0,+1.76,-0.01,4134,4548225,sell
14:32:51,11.01,+1.85,0.0,87,95787,buy
14:32:48,11.01,+1.85,-0.01,881,969981,sell
14:32:45,11.02,+1.94,0.0,354,390108,buy
14:32:42,11.02,+1.94,0.0,1204,1326808,buy
14:32:39,11.02,+1.94,0.0,306,337212,buy
14:32:36,11.02,+1.94,0.01,603,665443,buy
14:32:33,11.01,+1.85,0.0,785,864285,sell
14:32:30,11.01,+1.85,0.01,262,288682,sell
14:32:27,11.0,+1.76,-0.01,1161,1277100,sell
14:32:24,11.01,+1.85,-0.01,873,962054,sell
14:32:21,11.02,+1.94,0.01,4390,4838000,buy
14:32:18,11.01,+1.85,0.0,579,637699,buy
14:32:15,11.01,+1.85,0.01,85,93585,buy
14:32:12,11.0,+1.76,-0.01,552,607200,sell
14:32:09,11.01,+1.85,0.0,678,746478,buy
