time,price,pchange,change,volume,amount,type
14:53:51,25.35,+3.09,-0.01,33,83655,sell
14:53:48,25.36,+3.13,0.0,303,768408,buy
14:53:45,25.36,+3.13,0.0,25,63400,norm
14:53:45,25.36,+3.13,0.0,25,63400,sell
14:53:42,25.36,+3.13,0.01,28,71008,sell
14:53:39,25.35,+3.09,-0.01,102,258570,sell
14:53:36,25.36,+3.13,0.01,18,45648,buy
14:53:33,25.35,+3.09,-0.01,7,17745,sell
14:53:30,25.36,+3.13,-0.01,7,17752,norm
14:53:27,25.37,+3.17,0.01,455,1154335,buy
14:53:24,25.36,+3.13,0.0,409,1037224,sell
14:53:21,25.36,+3.13,-0.01,182,461552,sell
14:53:18,25.37,+3.17,0.01,399,1012263,buy
14:53:15,25.36,+3.13,0.01,624,1582464,buy
14:53:12,25.35,+3.09,-0.01,50,126750,sell
14:53:09,25.36,+3.13,0.01,50,126800,buy
14:53:06,25.35,+3.09,0.0,45,114075,sell
14:53:03,25.35,+3.09,-0.01,75,190125,sell
14:53:00,25.36,+3.13,0.0,151,382936,sell
14:52:57,25.36,+3.13,0.0,71,180056,buy
14:52:54,25.36,+3.13,-0.01,47,119192,sell
14:52:51,25.37,+3.17,0.01,369,936153,buy
14:52:48,25.36,+3.13,0.0,210,532560,sell
14:52:45,25.36,+3.13,0.0,88,223168,sell
14:52:42,25.36,+3.13,0.0,62,157232,sell
14:52:39,25.36,+3.13,0.0,95,240920,sell
14:52:36,25.36,+3.13,-0.01,371,940856,sell
14:52:33,25.37,+3.17,0.0,28,71036,norm
14:52:30,25.37,+3.17,0.01,64,162368,norm
14:52:27,25.36,+3.13,-0.01,26,65936,sell
14:52:24,25.37,+3.17,0.01,25,63425,norm
14:52:21,25.36,+3.13,0.0,265,672040,sell
14:52:18,25.36,+3.13,0.0,62,157232,sell
14:52:15,25.36,+3.13,-0.02,42,106512,sell
14:52:12,25.38,+3.21,-0.01,57,144666,sell
14:52:09,25.39,+3.25,0.04,69,175191,buy
14:52:06,25.35,+3.09,0.0,41,103935,buy
14:52:03,25.35,+3.09,-0.02,635,1609725,sell
14:52:00,25.37,+3.17,0.02,434,1101058,buy
14:51:57,25.35,+3.09,0.0,87,220545,sell
14:51:54,25.35,+3.09,0.0,15,38025,sell
14:51:51,25.35,+3.09,0.0,36,91260,sell
14:51:48,25.35,+3.09,0.01,151,382785,buy
14:51:45,25.34,+3.05,0.0,640,1621760,sell
14:51:42,25.34,+3.05,0.0,96,243264,sell
14:51:39,25.34,+3.05,0.01,782,1981588,buy
14:51:36,25.33,+3.01,0.0,35,88655,buy
14:51:33,25.33,+3.01,0.0,41,103853,buy
14:51:30,25.33,+3.01,-0.01,127,321691,sell
14:51:27,25.34,+3.05,0.0,798,2022132,buy
14:51:24,25.34,+3.05,0.01,18,45612,buy
14:51:21,25.33,+3.01,-0.01,22,55726,sell
14:51:18,25.34,+3.05,0.01,52,131768,buy
14:51:15,25.33,+3.01,0.0,36,91188,sell
14:51:12,25.33,+3.01,-0.01,31,78523,sell
14:51:09,25.34,+3.05,0.0,110,278740,sell
14:51:06,25.34,+3.05,0.01,401,1016134,buy
14:51:03,25.33,+3.01,0.0,124,314092,buy
14:51:00,25.33,+3.01,0.0,29,73457,buy
14:50:57,25.33,+3.01,0.0,49,124117,buy
14:50:54,25.33,+3.01,-0.01,44,111452,sell
14:50:51,25.34,+3.05,0.01,13,32942,buy
14:50:48,25.33,+3.01,-0.01,43,108919,sell
14:50:45,25.34,+3.05,0.01,156,395304,buy
14:50:42,25.33,+3.01,-0.01,173,438209,sell
14:50:39,25.34,+3.05,0.01,259,656306,buy
14:50:36,25.33,+3.01,0.0,74,187442,norm
14:50:36,25.33,+3.01,-0.01,74,187442,sell
14:50:33,25.34,+3.05,0.0,2,5068,buy
14:50:30,25.34,+3.05,0.01,8,20272,norm
14:50:27,25.33,+3.01,-0.01,161,407813,sell
14:50:24,25.34,+3.05,0.0,33,83622,sell
14:50:21,25.34,+3.05,0.0,34,86156,sell
14:50:18,25.34,+3.05,0.02,399,1011066,buy
14:50:15,25.32,+2.97,-0.01,184,465888,sell
14:50:12,25.33,+3.01,0.01,580,1469140,buy
14:50:09,25.32,+2.97,-0.01,136,344352,sell
14:50:06,25.33,+3.01,0.0,116,293828,buy
14:50:03,25.33,+3.01,0.0,243,615519,buy
14:50:00,25.33,+3.01,0.01,27,68391,buy
14:49:57,25.32,+2.97,-0.02,273,691236,sell
14:49:54,25.34,+3.05,0.01,47,119098,norm
14:49:51,25.33,+3.01,-0.01,154,390082,sell
14:49:48,25.34,+3.05,-0.01,53,134302,sell
14:49:45,25.35,+3.09,0.0,57,144495,buy
14:49:42,25.35,+3.09,0.02,96,243360,buy
14:49:39,25.33,+3.01,0.0,383,970139,sell
14:49:36,25.33,+3.01,-0.01,181,458473,sell
14:49:33,25.34,+3.05,0.0,243,615762,sell
14:49:30,25.34,+3.05,0.01,81,205254,buy
14:49:27,25.33,+3.01,-0.01,50,126650,sell
14:49:24,25.34,+3.05,0.0,53,134302,buy
14:49:21,25.34,+3.05,0.01,110,278740,buy
14:49:18,25.33,+3.01,-0.01,3,7599,sell
14:49:15,25.34,+3.05,0.01,70,177380,buy
14:49:12,25.33,+3.01,0.0,51,129183,sell
14:49:09,25.33,+3.01,0.0,54,136782,sell
14:49:06,25.33,+3.01,-0.01,22,55726,sell
14:49:03,25.34,+3.05,0.01,1,2534,buy
14:49:00,25.33,+3.01,0.0,34,86122,sell
14:48:57,25.33,+3.01,0.0,25,63325,sell
14:48:54,25.33,+3.01,0.01,133,336889,buy
14:48:51,25.32,+2.97,0.0,50,126600,sell
14:48:48,25.32,+2.97,0.0,30,75960,sell
14:48:45,25.32,+2.97,0.01,35,88620,buy
14:48:42,25.31,+2.93,0.0,13,32903,sell
14:48:39,25.31,+2.93,0.0,9,22779,sell
14:48:36,25.31,+2.93,0.01,31,78461,buy
14:48:33,25.3,+2.89,-0.01,128,323840,sell
14:48:30,25.31,+2.93,-0.01,45,113895,sell
14:48:27,25.32,+2.97,0.01,319,807708,buy
14:48:24,25.31,+2.93,0.0,211,534041,buy
14:48:21,25.31,+2.93,0.0,66,167046,buy
14:48:18,25.31,+2.93,0.0,25,63275,buy
14:48:15,25.31,+2.93,0.0,116,293596,sell
14:48:12,25.31,+2.93,0.0,141,356871,sell
14:48:09,25.31,+2.93,0.0,17,43027,sell
14:48:06,25.31,+2.93,0.01,22,55682,norm
14:48:03,25.3,+2.89,0.0,53,134090,sell
14:48:00,25.3,+2.89,0.0,102,258060,sell
14:47:57,25.3,+2.89,0.0,5,12650,sell
14:47:54,25.3,+2.89,0.0,125,316250,sell
14:47:51,25.3,+2.89,0.02,303,767349,buy
14:47:48,25.28,+2.81,-0.01,13,32864,sell
14:47:45,25.29,+2.85,0.01,302,763758,buy
14:47:42,25.28,+2.81,0.0,3,7584,sell
14:47:39,25.28,+2.81,0.01,288,728064,buy
14:47:36,25.27,+2.77,-0.01,2,5054,sell
14:47:33,25.28,+2.81,-0.01,6,15168,sell
14:47:30,25.29,+2.85,0.0,27,68283,buy
14:47:27,25.29,+2.85,0.0,16,40464,norm
14:47:27,25.29,+2.85,0.02,16,40464,buy
14:47:24,25.27,+2.77,-0.03,24,62417,sell
14:47:21,25.3,+2.89,0.0,71,179630,buy
14:47:15,25.3,+2.89,0.01,4,10120,buy
14:47:12,25.29,+2.85,0.0,8,20232,sell
14:47:09,25.29,+2.85,0.03,44,112035,buy
14:47:06,25.26,+2.72,0.0,44,111144,sell
14:47:03,25.26,+2.72,0.0,331,837116,sell
14:47:00,25.26,+2.72,0.01,38,97302,buy
14:46:57,25.25,+2.68,-0.01,130,328250,sell
14:46:54,25.26,+2.72,0.0,23,58098,buy
14:46:51,25.26,+2.72,0.0,42,106092,sell
14:46:48,25.26,+2.72,0.0,13,32838,buy
14:46:45,25.26,+2.72,0.0,247,623922,sell
14:46:42,25.26,+2.72,0.0,13,32838,sell
14:46:39,25.26,+2.72,-0.01,16,40416,sell
14:46:36,25.27,+2.77,-0.01,119,300713,sell
14:46:33,25.28,+2.81,0.0,67,171146,sell
14:46:30,25.28,+2.81,-0.01,53,133984,sell
14:46:27,25.29,+2.85,-0.01,62,156798,sell
14:46:24,25.3,+2.89,0.0,17,43010,buy
14:46:21,25.3,+2.89,0.0,121,306130,sell
14:46:18,25.3,+2.89,-0.01,116,293480,sell
14:46:15,25.31,+2.93,0.0,16,40496,buy
14:46:12,25.31,+2.93,0.01,123,311313,buy
14:46:09,25.3,+2.89,-0.01,3,7590,sell
14:46:06,25.31,+2.93,0.01,92,232852,buy
14:46:03,25.3,+2.89,0.0,24,60720,sell
14:46:00,25.3,+2.89,-0.01,8,20240,norm
14:45:54,25.31,+2.93,0.0,14,35434,buy
14:45:51,25.31,+2.93,0.03,37,93647,buy
14:45:48,25.28,+2.81,-0.02,63,159264,sell
14:45:45,25.3,+2.89,-0.02,620,1568600,sell
14:45:42,25.32,+2.97,0.0,68,172176,buy
14:45:39,25.32,+2.97,0.0,131,331692,buy
14:45:36,25.32,+2.97,0.0,21,53172,buy
14:45:33,25.32,+2.97,-0.02,220,557040,sell
14:45:30,25.34,+3.05,0.01,56,141904,buy
14:45:27,25.33,+3.01,-0.01,2,5066,sell
14:45:24,25.34,+3.05,0.02,70,177380,buy
14:45:21,25.32,+2.97,-0.02,189,478548,sell
14:45:18,25.34,+3.05,0.0,7,17738,buy
14:45:15,25.34,+3.05,-0.01,289,732503,sell
14:45:12,25.35,+3.09,-0.01,14,35490,sell
14:45:09,25.36,+3.13,0.01,62,157232,buy
14:45:06,25.35,+3.09,0.01,146,370110,buy
14:45:03,25.34,+3.05,0.0,70,179737,sell
14:45:00,25.34,+3.05,0.0,2,5068,sell
14:44:57,25.34,+3.05,0.0,79,200186,sell
14:44:54,25.34,+3.05,0.0,120,304080,sell
14:44:51,25.34,+3.05,0.04,319,809106,buy
14:44:48,25.3,+2.89,-0.01,49,123970,sell
14:44:45,25.31,+2.93,0.01,21,53151,buy
14:44:42,25.3,+2.89,-0.01,15,37950,sell
14:44:39,25.31,+2.93,0.01,16,40496,buy
14:44:36,25.3,+2.89,-0.02,458,1160511,sell
14:44:33,25.32,+2.97,0.0,2,5064,buy
14:44:30,25.32,+2.97,0.01,10,25320,norm
14:44:27,25.31,+2.93,-0.02,419,1060489,sell
14:44:24,25.33,+3.01,0.0,15,37995,buy
14:44:21,25.33,+3.01,0.01,3,7599,buy
14:44:18,25.32,+2.97,0.0,113,286116,norm
14:44:18,25.32,+2.97,-0.01,113,286116,sell
14:44:15,25.33,+3.01,0.0,5,12665,buy
14:44:12,25.33,+3.01,0.0,20,50660,sell
14:44:09,25.33,+3.01,0.01,56,141848,sell
14:44:06,25.32,+2.97,-0.01,69,175468,sell
14:44:03,25.33,+3.01,0.0,29,73457,buy
14:44:00,25.33,+3.01,-0.01,989,2506910,sell
14:43:57,25.34,+3.05,0.0,22,55748,sell
14:43:54,25.34,+3.05,-0.01,35,88690,sell
14:43:51,25.35,+3.09,0.01,17,43095,buy
14:43:48,25.34,+3.05,-0.01,6,15204,norm
14:43:42,25.35,+3.09,0.02,30,76050,buy
14:43:39,25.33,+3.01,-0.02,153,387549,sell
14:43:36,25.35,+3.09,0.0,34,86190,buy
14:43:33,25.35,+3.09,0.0,14,35490,buy
14:43:30,25.35,+3.09,-0.03,874,2215590,sell
14:43:27,25.38,+3.21,0.0,119,302022,sell
14:43:24,25.38,+3.21,0.02,300,761400,buy
14:43:21,25.36,+3.13,0.0,216,547776,buy
14:43:18,25.36,+3.13,0.0,44,111584,buy
14:43:15,25.36,+3.13,0.01,3,7608,buy
14:43:12,25.35,+3.09,-0.01,10,25350,sell
14:43:09,25.36,+3.13,0.0,46,116656,sell
14:43:06,25.36,+3.13,-0.01,97,245992,sell
14:43:03,25.37,+3.17,0.01,413,1047781,buy
14:43:00,25.36,+3.13,-0.01,17,43112,sell
14:42:57,25.37,+3.17,-0.01,13,32981,sell
14:42:54,25.38,+3.21,0.0,3,7614,buy
14:42:51,25.38,+3.21,0.0,25,63450,buy
14:42:48,25.38,+3.21,-0.02,409,1038042,sell
14:42:45,25.4,+3.29,0.0,113,287020,sell
14:42:42,25.4,+3.29,-0.01,35,88900,sell
14:42:39,25.41,+3.33,0.01,42,106722,buy
14:42:36,25.4,+3.29,0.0,75,190500,sell
14:42:30,25.4,+3.29,0.0,99,251460,sell
14:42:27,25.4,+3.29,-0.01,184,467360,sell
14:42:24,25.41,+3.33,0.01,34,86394,buy
14:42:21,25.4,+3.29,0.0,125,317500,sell
14:42:18,25.4,+3.29,-0.01,113,287020,sell
14:42:15,25.41,+3.33,0.01,44,111804,buy
14:42:12,25.4,+3.29,0.0,155,393700,sell
14:42:09,25.4,+3.29,0.0,3,7620,sell
14:42:06,25.4,+3.29,0.0,15,38100,sell
14:42:03,25.4,+3.29,-0.01,13,33020,sell
14:42:00,25.41,+3.33,0.0,40,101640,sell
14:41:57,25.41,+3.33,0.0,137,348117,sell
14:41:54,25.41,+3.33,0.0,8,20328,sell
14:41:51,25.41,+3.33,0.0,18,45738,sell
14:41:48,25.41,+3.33,0.0,26,66066,sell
14:41:45,25.41,+3.33,0.0,9,22869,sell
14:41:42,25.41,+3.33,0.0,133,337953,sell
14:41:39,25.41,+3.33,0.0,569,1445829,sell
14:41:36,25.41,+3.33,0.01,28,71148,buy
14:41:33,25.4,+3.29,-0.01,17,43180,sell
14:41:30,25.41,+3.33,0.0,8,20328,sell
14:41:27,25.41,+3.33,-0.03,19,48279,sell
14:41:24,25.44,+3.46,0.02,513,1305072,buy
14:41:21,25.42,+3.38,0.0,75,190650,sell
14:41:18,25.42,+3.38,-0.01,15,38130,norm
14:41:15,25.43,+3.42,0.02,135,343305,buy
14:41:12,25.41,+3.33,0.0,50,127050,sell
14:41:12,25.41,+3.33,0.0,50,127050,norm
14:41:12,25.41,+3.33,-0.01,50,127050,sell
14:41:09,25.42,+3.38,0.0,10,25420,buy
14:41:06,25.42,+3.38,-0.01,213,541446,sell
14:41:03,25.43,+3.42,0.0,90,228870,buy
14:41:00,25.43,+3.42,0.0,65,165295,buy
14:40:57,25.43,+3.42,0.0,47,119521,buy
14:40:54,25.43,+3.42,0.0,97,246671,buy
14:40:51,25.43,+3.42,-0.01,53,134779,sell
14:40:48,25.44,+3.46,0.0,55,139920,buy
14:40:45,25.44,+3.46,0.0,12,30528,buy
14:40:42,25.44,+3.46,0.0,25,63600,buy
14:40:39,25.44,+3.46,-0.01,36,91584,norm
14:40:36,25.45,+3.50,0.02,335,852575,buy
14:40:33,25.43,+3.42,0.01,28,71204,buy
14:40:30,25.42,+3.38,-0.01,44,111848,sell
14:40:27,25.43,+3.42,-0.01,10,25430,sell
14:40:24,25.44,+3.46,0.01,109,277296,buy
14:40:21,25.43,+3.42,0.0,20,50860,sell
14:40:18,25.43,+3.42,0.0,117,297531,sell
14:40:15,25.43,+3.42,0.0,101,256843,sell
14:40:12,25.43,+3.42,0.01,70,178010,norm
14:40:09,25.42,+3.38,0.0,679,1726018,buy
14:40:06,25.42,+3.38,0.01,54,137268,buy
14:40:03,25.41,+3.33,-0.01,632,1605912,sell
14:40:00,25.42,+3.38,0.01,58,147436,buy
14:39:57,25.41,+3.33,0.0,35,88935,sell
14:39:54,25.41,+3.33,-0.01,309,785169,sell
14:39:51,25.42,+3.38,0.02,207,527999,buy
14:39:48,25.4,+3.29,0.0,269,683260,sell
14:39:45,25.4,+3.29,0.02,46,116840,buy
14:39:42,25.38,+3.21,-0.02,86,219004,sell
14:39:39,25.4,+3.29,-0.01,26,66040,sell
14:39:36,25.41,+3.33,0.01,964,2451328,buy
14:39:33,25.4,+3.29,0.05,244,619760,buy
14:39:30,25.35,+3.09,-0.05,4026,10205910,sell
14:39:27,25.4,+3.29,0.04,2858,7259320,buy
14:39:24,25.36,+3.13,0.01,17,43112,buy
14:39:21,25.35,+3.09,0.0,6,15210,sell
14:39:18,25.35,+3.09,0.02,64,162240,buy
14:39:15,25.33,+3.01,0.02,38,97014,buy
14:39:12,25.31,+2.93,-0.01,39,98709,sell
14:39:09,25.32,+2.97,0.0,189,480320,sell
14:39:06,25.32,+2.97,-0.01,25,63300,sell
14:39:03,25.33,+3.01,0.01,25,64085,buy
14:39:00,25.32,+2.97,0.0,98,248136,buy
14:38:57,25.32,+2.97,0.01,7,17724,buy
14:38:54,25.31,+2.93,-0.01,7,19489,sell
14:38:51,25.32,+2.97,0.0,1,2532,buy
14:38:48,25.32,+2.97,-0.01,540,1367280,sell
14:38:45,25.33,+3.01,0.0,902,2284766,buy
14:38:42,25.33,+3.01,0.01,23,58259,buy
14:38:39,25.32,+2.97,-0.01,80,202560,sell
14:38:36,25.33,+3.01,-0.01,222,562326,sell
14:38:33,25.34,+3.05,0.01,291,737394,buy
14:38:30,25.33,+3.01,0.0,19,48127,sell
14:38:27,25.33,+3.01,0.0,3,7599,sell
14:38:24,25.33,+3.01,0.01,26,65858,buy
14:38:21,25.32,+2.97,-0.01,65,164580,sell
14:38:18,25.33,+3.01,0.0,202,511666,sell
14:38:15,25.33,+3.01,-0.01,20,50660,sell
14:38:12,25.34,+3.05,0.03,9,22806,buy
14:38:09,25.31,+2.93,-0.04,117,296127,sell
14:38:06,25.35,+3.09,0.01,50,126750,buy
14:38:03,25.34,+3.05,0.0,66,167244,sell
14:38:03,25.34,+3.05,0.0,66,167244,norm
14:38:03,25.34,+3.05,0.0,66,167244,buy
14:38:00,25.34,+3.05,0.01,3,7602,buy
14:37:57,25.33,+3.01,-0.01,19,48127,sell
14:37:54,25.34,+3.05,-0.01,30,76020,sell
14:37:51,25.35,+3.09,0.0,23,58305,sell
14:37:48,25.35,+3.09,0.0,17,43095,sell
14:37:45,25.35,+3.09,0.03,74,187590,buy
14:37:42,25.32,+2.97,0.01,10,25320,buy
14:37:39,25.31,+2.93,-0.02,16,40496,sell
14:37:36,25.33,+3.01,0.01,8,20264,buy
14:37:33,25.32,+2.97,-0.04,24,60768,sell
14:37:30,25.36,+3.13,0.04,17,43112,buy
14:37:27,25.32,+2.97,0.0,4,10128,buy
14:37:24,25.32,+2.97,0.01,64,162048,buy
14:37:21,25.31,+2.93,-0.05,1474,3730694,sell
14:37:18,25.36,+3.13,0.04,33,83688,norm
14:37:09,25.32,+2.97,-0.04,12,30384,sell
14:37:06,25.36,+3.13,0.0,18,45648,sell
14:37:03,25.36,+3.13,0.05,790,2004201,buy
14:37:00,25.31,+2.93,0.0,10,25310,sell
14:36:57,25.31,+2.93,0.0,38,96178,buy
14:36:54,25.31,+2.93,0.01,50,126550,buy
14:36:51,25.3,+2.89,0.01,55,139150,buy
14:36:48,25.29,+2.85,0.01,10,25290,sell
14:36:45,25.28,+2.81,-0.01,380,960640,sell
14:36:42,25.29,+2.85,0.0,78,197262,buy
14:36:39,25.29,+2.85,0.01,6,15174,buy
14:36:36,25.28,+2.81,0.0,19,48032,sell
14:36:33,25.28,+2.81,0.0,15,37920,sell
14:36:30,25.28,+2.81,0.0,97,245216,sell
14:36:27,25.28,+2.81,-0.01,40,101120,sell
14:36:24,25.29,+2.85,0.03,92,232668,buy
14:36:21,25.26,+2.72,-0.03,496,1252896,sell
14:36:18,25.29,+2.85,0.0,20,50580,buy
14:36:15,25.29,+2.85,0.01,29,73341,buy
14:36:12,25.28,+2.81,0.0,71,179488,buy
14:36:09,25.28,+2.81,-0.01,13,32864,buy
14:36:06,25.29,+2.85,0.02,41,103689,buy
14:36:03,25.27,+2.77,-0.02,73,184471,sell
14:36:00,25.29,+2.85,0.01,8,20232,buy
14:35:57,25.28,+2.81,-0.01,61,154208,sell
14:35:54,25.29,+2.85,0.0,1,2529,buy
14:35:51,25.29,+2.85,0.01,11,27819,buy
14:35:48,25.28,+2.81,0.0,20,50560,buy
14:35:45,25.28,+2.81,0.0,45,113760,sell
14:35:42,25.28,+2.81,-0.01,27,68256,sell
14:35:39,25.29,+2.85,0.01,69,174501,norm
14:35:36,25.28,+2.81,-0.01,39,98592,sell
14:35:33,25.29,+2.85,0.01,50,126450,norm
14:35:30,25.28,+2.81,-0.02,16,40448,sell
14:35:27,25.3,+2.89,0.0,38,96140,buy
14:35:24,25.3,+2.89,0.01,6,15180,buy
14:35:21,25.29,+2.85,0.01,19,48051,buy
14:35:18,25.28,+2.81,0.0,51,128928,sell
14:35:15,25.28,+2.81,0.01,46,116288,buy
14:35:12,25.27,+2.77,0.0,4,10108,sell
14:35:09,25.27,+2.77,-0.01,26,65702,sell
14:35:06,25.28,+2.81,0.02,59,149152,buy
14:35:03,25.26,+2.72,0.0,30,75780,buy
14:35:00,25.26,+2.72,-0.01,38,95988,sell
14:34:57,25.27,+2.77,0.01,65,164255,buy
14:34:54,25.26,+2.72,0.0,6,15156,norm
14:34:54,25.26,+2.72,0.01,6,15156,buy
14:34:51,25.25,+2.68,0.01,65,166145,buy
14:34:48,25.24,+2.64,-0.01,54,136296,sell
14:34:45,25.25,+2.68,0.01,2,5050,buy
14:34:42,25.24,+2.64,0.01,8,20192,norm
14:34:39,25.23,+2.60,0.0,14,35322,sell
14:34:36,25.23,+2.60,0.0,69,174087,sell
14:34:33,25.23,+2.60,0.0,768,1937664,buy
14:34:30,25.23,+2.60,0.0,281,708963,buy
14:34:27,25.23,+2.60,0.0,35,88305,buy
14:34:24,25.23,+2.60,0.01,6,15138,buy
14:34:21,25.22,+2.56,-0.01,26,65572,sell
14:34:18,25.23,+2.60,0.0,19,47937,buy
14:34:15,25.23,+2.60,0.0,48,121104,buy
14:34:12,25.23,+2.60,0.01,13,32799,buy
14:34:09,25.22,+2.56,0.02,26,65572,norm
14:34:06,25.2,+2.48,0.0,27,68040,sell
14:34:03,25.2,+2.48,-0.03,63,158760,sell
14:34:00,25.23,+2.60,0.02,40,100920,buy
14:33:57,25.21,+2.52,0.0,37,93277,sell
14:33:54,25.21,+2.52,-0.01,139,350419,norm
14:33:51,25.22,+2.56,0.0,15,37830,buy
14:33:48,25.22,+2.56,0.01,27,68094,buy
14:33:45,25.21,+2.52,0.0,8,20168,buy
14:33:42,25.21,+2.52,0.0,41,103361,sell
14:33:39,25.21,+2.52,-0.01,27,68067,sell
14:33:36,25.22,+2.56,0.0,76,191672,sell
14:33:33,25.22,+2.56,0.0,69,174018,sell
14:33:30,25.22,+2.56,0.01,67,168974,buy
14:33:27,25.21,+2.52,-0.01,90,226890,sell
14:33:24,25.22,+2.56,0.0,22,55484,buy
14:33:21,25.22,+2.56,-0.01,58,146276,sell
14:33:18,25.23,+2.60,-0.02,5,12615,sell
14:33:15,25.25,+2.68,0.0,3,7575,buy
14:33:12,25.25,+2.68,0.0,20,50500,buy
14:33:09,25.25,+2.68,0.0,95,239875,sell
14:33:06,25.25,+2.68,0.0,31,78275,sell
14:33:03,25.25,+2.68,-0.01,38,95950,sell
14:33:00,25.26,+2.72,0.01,97,245022,norm
14:32:57,25.25,+2.68,-0.01,16,40400,sell
14:32:54,25.26,+2.72,0.0,13,32838,buy
14:32:51,25.26,+2.72,-0.02,49,123774,sell
14:32:48,25.28,+2.81,0.0,2,5056,buy
14:32:45,25.28,+2.81,0.0,613,1549664,sell
14:32:42,25.28,+2.81,-0.01,1,2528,sell
14:32:39,25.29,+2.85,0.01,7,17703,norm
14:32:36,25.28,+2.81,-0.02,90,227520,sell
14:32:33,25.3,+2.89,0.0,738,1867140,sell
14:32:27,25.3,+2.89,-0.01,153,387090,sell
14:32:24,25.31,+2.93,-0.01,20,50620,sell
14:32:21,25.32,+2.97,0.01,9,22788,buy
14:32:18,25.31,+2.93,0.0,7,17717,sell
14:32:15,25.31,+2.93,-0.01,13,32903,sell
14:32:12,25.32,+2.97,-0.01,7,17724,norm
14:32:09,25.33,+3.01,0.0,31,78523,buy
14:32:06,25.33,+3.01,0.0,18,45594,norm
14:32:03,25.33,+3.01,0.0,12,30396,buy
14:32:00,25.33,+3.01,0.0,15,37995,sell
14:31:57,25.33,+3.01,0.0,23,58259,sell
14:31:54,25.33,+3.01,-0.02,3,7599,sell
14:31:51,25.35,+3.09,0.02,9,22815,buy
