date,open,high,close,low,volume,amount
2016-02-04,80.15,86.11,84.55,80.11,14555358.0,1199210240.0
2016-02-03,74.97,79.09,78.65,74.65,9597928.0,739158144.0
2016-02-02,72.7,76.77,75.7,72.02,8403592.0,634427328.0
2016-02-01,76.0,76.5,72.59,71.3,9300339.0,691239616.0
2016-01-29,75.91,78.78,77.45,75.3,11651538.0,896822912.0
2016-01-28,78.22,81.99,76.01,74.5,7143242.0,560635840.0
2016-01-27,78.0,81.02,80.02,73.8,9475035.0,727597504.0
2016-01-26,85.2,85.98,78.05,78.05,11270248.0,909450880.0
2016-01-25,89.61,90.24,86.72,86.0,7364066.0,651391232.0
2016-01-22,85.0,91.6,89.6,85.0,8150507.0,724869248.0
2016-01-21,93.8,94.2,88.32,88.0,9215387.0,846562240.0
2016-01-20,98.22,99.45,95.98,94.28,10102402.0,982846592.0
2016-01-19,99.15,101.5,101.18,96.0,8735293.0,869053184.0
2016-01-18,98.15,102.7,100.31,98.0,6187160.0,622719872.0
2016-01-15,103.32,103.76,100.34,99.2,5090040.0,514911488.0
2016-01-14,97.0,104.75,104.34,96.0,7099357.0,722048192.0
2016-01-13,104.0,105.81,100.18,100.0,6477904.0,664532352.0
2016-01-12,102.0,105.95,103.99,99.8,7174702.0,743720064.0
2016-01-11,104.15,109.28,101.0,100.01,8847537.0,925771840.0
2016-01-08,96.51,106.05,106.05,94.0,10065819.0,1019230144.0
2016-01-07,103.8,103.81,96.43,96.0,2605152.0,260121264.0
2016-01-06,105.85,106.95,105.92,103.0,6504377.0,684786688.0
2016-01-05,101.1,107.76,104.0,98.15,11107068.0,1146310016.0
2016-01-04,121.02,121.5,108.0,108.0,7285688.0,831047360.0
2015-12-31,120.68,123.86,120.0,120.0,6738059.0,820277952.0
2015-12-30,124.2,124.4,121.51,120.8,7605962.0,926846784.0
2015-12-29,126.89,127.48,124.42,122.56,7832920.0,973523200.0
2015-12-28,127.55,131.0,126.8,124.61,10230893.0,1298790528.0
2015-12-25,129.9,129.9,127.55,125.29,6633355.0,842709888.0
2015-12-24,124.8,131.45,128.9,123.0,9195396.0,1178473600.0
2015-12-23,130.0,133.0,126.25,125.71,9700347.0,1247930880.0
2015-12-22,130.5,134.0,129.7,127.5,10480490.0,1358549760.0
2015-12-21,134.18,139.4,131.0,127.1,20008504.0,2667928832.0
2015-12-18,116.88,130.54,130.54,115.15,16147697.0,1991292928.0
2015-12-17,117.0,124.08,118.67,116.8,12889596.0,1548089216.0
2015-12-16,112.65,114.94,114.9,110.88,9809512.0,1106661248.0
2015-12-15,106.9,113.82,112.6,105.19,12713878.0,1404701568.0
2015-12-14,102.7,110.9,106.99,102.5,8352534.0,890721280.0
2015-12-11,103.9,104.89,102.0,101.01,5292710.0,542417408.0
2015-12-10,104.36,108.5,103.9,103.5,6772315.0,715837888.0
2015-12-09,105.2,107.5,105.4,103.5,6006245.0,631332096.0
2015-12-08,112.0,114.29,107.0,106.0,13251354.0,1449601024.0
2015-12-07,101.17,111.71,111.71,101.17,11504418.0,1258669312.0
2015-12-04,102.85,105.0,101.55,101.1,4942900.0,510697024.0
2015-12-03,101.9,104.2,102.85,101.0,4753742.0,488146592.0
2015-12-02,98.05,102.0,102.0,95.0,4967548.0,488967584.0
2015-12-01,99.8,100.5,97.99,96.62,3841560.0,379208672.0
2015-11-30,99.76,100.98,99.3,94.2,6612066.0,651247872.0
2015-11-27,103.05,105.99,99.62,98.08,6929011.0,706091584.0
2015-11-26,107.41,108.18,104.81,104.5,5687010.0,602452096.0
2015-11-25,106.51,108.98,107.36,105.0,6120692.0,656243456.0
2015-11-24,106.14,106.78,106.5,103.4,5852170.0,614695680.0
2015-11-23,102.4,111.88,107.31,102.4,11119947.0,1195266048.0
2015-11-20,102.99,103.8,102.25,101.0,5053343.0,515836640.0
2015-11-19,100.61,103.28,103.05,100.01,5558110.0,568813440.0
2015-11-18,101.01,103.59,99.69,99.56,5890218.0,595594176.0
2015-11-17,106.55,108.19,101.3,101.2,9449863.0,984443648.0
2015-11-16,101.05,107.8,105.66,100.99,7122322.0,750788992.0
2015-11-13,109.0,110.0,104.85,103.7,8792449.0,936588480.0
2015-11-12,117.0,117.0,111.1,109.0,12049738.0,1347538176.0
2015-11-11,115.4,118.8,115.15,112.33,16322848.0,1885300224.0
2015-11-10,100.0,111.33,111.33,99.03,17191812.0,1882286976.0
2015-11-09,100.55,103.69,101.21,97.88,10316606.0,1039859776.0
2015-11-06,101.0,104.5,102.12,100.0,11091495.0,1130781184.0
2015-11-05,99.88,103.0,101.09,97.54,12185613.0,1220813440.0
2015-11-04,95.5,99.97,98.51,94.95,9389507.0,912284992.0
2015-11-03,96.75,97.3,94.9,94.01,4383433.0,416980256.0
2015-11-02,94.05,99.12,95.99,94.0,5422311.0,525145120.0
2015-10-30,96.14,97.85,96.0,94.01,4196417.0,402096960.0
2015-10-29,97.56,97.95,96.16,94.77,4812358.0,462902240.0
2015-10-28,99.96,100.0,97.01,96.37,8145098.0,798863616.0
2015-10-27,98.0,101.5,101.0,96.01,8428561.0,838241088.0
2015-10-26,102.0,102.54,98.0,96.6,7474868.0,738598720.0
2015-10-23,96.69,103.0,101.3,94.0,10988999.0,1079642880.0
2015-10-22,93.6,97.29,96.51,91.1,9240455.0,876672512.0
2015-10-21,104.33,104.37,94.45,94.0,12971213.0,1285724672.0
2015-10-20,99.4,104.95,104.33,98.5,10317087.0,1048777216.0
2015-10-19,103.15,103.6,100.0,98.89,7207887.0,724883648.0
2015-10-16,103.8,105.0,103.1,100.58,8838523.0,908526592.0
2015-10-15,100.56,105.05,102.18,99.21,9437146.0,966370688.0
2015-10-14,103.0,105.0,99.9,98.03,8946158.0,911640448.0
2015-10-13,94.83,106.0,103.0,94.1,13019966.0,1300336896.0
2015-10-12,95.0,98.58,97.0,92.0,13391340.0,1278639488.0
2015-10-09,89.65,89.65,89.65,88.0,3400552.0,304432256.0
2015-09-22,83.85,84.29,81.5,80.0,4918401.0,810859200.0
2015-09-21,72.0,79.86,79.86,71.0,4617632.0,712055360.0
2015-09-18,73.4,74.23,72.6,70.76,2196121.0,317900416.0
2015-09-17,74.96,77.25,73.0,73.0,3358354.0,504689792.0
2015-09-16,70.55,76.45,76.24,69.54,3664156.0,535298464.0
2015-09-15,70.27,73.25,69.5,68.39,3117216.0,440063264.0
2015-09-14,81.94,82.76,73.02,73.02,4294221.0,660926016.0
2015-09-11,82.45,83.5,81.13,79.76,3423427.0,560213888.0
2015-09-10,77.0,85.42,82.6,76.51,4829971.0,782030272.0
2015-09-09,77.77,80.8,79.25,76.5,4129247.0,652353920.0
2015-09-08,73.0,78.99,77.55,72.25,3250643.0,488559968.0
2015-09-07,73.44,76.45,73.4,72.25,3892961.0,576840320.0
2015-09-02,73.85,81.1,71.13,70.54,4758573.0,714673536.0
2015-09-01,78.9,81.1,78.0,73.0,5014498.0,773459968.0
2015-08-31,80.44,84.44,80.65,78.9,5425425.0,889266944.0
2015-08-28,74.49,79.75,79.75,72.03,4890615.0,733233792.0
2015-08-27,70.5,72.5,72.5,67.61,3444746.0,486557280.0
2015-08-26,71.5,74.0,68.5,66.5,4905159.0,690003072.0
2015-08-25,69.48,74.7,69.46,69.46,6599516.0,938229952.0
2015-08-24,82.0,82.25,77.18,77.18,2842240.0,444727872.0
2015-08-21,88.63,89.98,85.75,85.04,3229376.0,563881408.0
2015-08-20,90.49,94.44,90.51,88.59,3704953.0,679092928.0
2015-08-19,85.03,91.34,91.34,85.0,4097115.0,725257664.0
2015-08-18,93.0,96.5,87.28,85.15,4967643.0,904011264.0
2015-08-17,98.5,100.28,93.5,93.4,4121641.0,785226624.0
2015-08-14,101.56,103.29,100.06,97.5,3437988.0,684483456.0
2015-08-13,98.29,101.0,100.64,95.83,4412135.0,869062272.0
2015-08-12,100.0,105.5,99.5,98.5,4105611.0,838684672.0
2015-08-11,105.0,107.5,101.9,100.7,6070460.0,1263538304.0
2015-08-10,94.75,100.25,100.25,94.75,4870055.0,961552960.0
