time,open,high,low,close,volume,amount,vol_norm,amo_norm,vol_buy,amo_buy,vol_sell,amo_sell
 15:00:00,11.05,11.05,11.05,11.05,16259.0,17966615.0,0.0,0.0,16259.0,17966615.0,0.0,0.0
 14:30:00,10.96,11.13,10.95,11.04,460681.0,508779085.0,4183.0,4619049.0,278189.0,307098319.0,178309.0,197061717.0
 14:00:00,10.8,10.97,10.8,10.95,190386.0,207695526.0,9517.0,10397554.0,89450.0,97498289.0,91419.0,99799683.0
 13:30:00,10.86,10.87,10.78,10.8,133412.0,144321196.0,1116.0,1206669.0,55961.0,60563648.0,76335.0,82550879.0
 13:00:00,10.88,10.89,10.79,10.87,161609.0,175278054.0,2233.0,2422719.0,59431.0,64510309.0,99945.0,108345026.0
 11:30:00,10.88,10.88,10.88,10.88,178.0,193664.0,0.0,0.0,0.0,0.0,178.0,193664.0
 11:00:00,10.8,10.99,10.8,10.88,278954.0,304671384.0,4542.0,4981943.0,128240.0,140026525.0,146172.0,159662916.0
 10:30:00,10.85,10.89,10.77,10.8,233975.0,253637943.0,5904.0,6397479.0,80357.0,87203630.0,147714.0,160036834.0
 10:00:00,10.9,11.01,10.81,10.84,388191.0,423504028.0,8851.0,9656088.0,188860.0,206251650.0,190480.0,207596290.0
 09:30:00,10.74,10.94,10.63,10.89,502967.0,541281478.0,10646.0,11460155.0,232559.0,250649079.0,259762.0,279172244.0
 09:00:00,10.75,10.75,10.75,10.75,29312.0,31510400.0,14656.0,15755200.0,0.0,0.0,0.0,0.0
