time,open,high,low,close,volume,amount,vol_norm,amo_norm,vol_buy,amo_buy,vol_sell,amo_sell
 15:00:00,8.19,8.19,8.19,8.19,528.0,432432.0,0.0,0.0,0.0,0.0,528.0,432432.0
 14:30:00,8.18,8.2,8.17,8.19,10151.0,8313751.0,73.0,59775.0,4925.0,4036460.0,5153.0,4217516.0
 14:00:00,8.16,8.2,8.15,8.18,10482.0,8583571.0,78.0,63821.0,7137.0,5846558.0,3267.0,2673192.0
 13:30:00,8.16,8.18,8.14,8.16,6539.0,5343987.0,279.0,227872.0,4765.0,3895906.0,1495.0,1220209.0
 13:00:00,8.14,8.17,8.09,8.17,10856.0,8830978.0,230.0,187303.0,7310.0,5952393.0,3316.0,2691282.0
 11:30:00,8.14,8.14,8.14,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 11:00:00,8.1,8.17,8.1,8.14,5893.0,4799579.0,35.0,28463.0,4693.0,3822088.0,1165.0,949028.0
 10:30:00,8.13,8.16,8.09,8.1,15995.0,12986992.0,79.0,64124.0,10438.0,8480526.0,5478.0,4442342.0
 10:00:00,8.15,8.16,8.08,8.13,17749.0,14408306.0,145.0,117666.0,10359.0,8413818.0,7245.0,5876822.0
 09:30:00,8.09,8.2,8.07,8.15,17740.0,14468978.0,576.0,467854.0,10708.0,8740395.0,6456.0,5260729.0
 09:00:00,8.09,8.09,8.09,8.09,164.0,132676.0,0.0,0.0,0.0,0.0,0.0,0.0
