time,open,high,low,close,volume,amount,vol_norm,amo_norm,vol_buy,amo_buy,vol_sell,amo_sell
 15:00:00,25.3,25.3,25.3,25.3,8986.0,22734580.0,0.0,0.0,0.0,0.0,8986.0,22734580.0
 14:30:00,25.36,25.45,25.2,25.3,70487.0,178602584.0,2387.0,6044849.0,27901.0,70737120.0,40199.0,101820615.0
 14:00:00,25.14,25.5,25.14,25.36,70317.0,178163730.0,2203.0,5587935.0,34459.0,87330466.0,33655.0,85245329.0
 13:30:00,25.01,25.24,24.89,25.15,69572.0,174390689.0,1831.0,4583942.0,31391.0,78751005.0,36350.0,91055742.0
 13:00:00,25.3,25.32,25.0,25.01,38119.0,95997113.0,960.0,2413912.0,15150.0,38182901.0,22009.0,55400300.0
 11:30:00,25.31,25.31,25.31,25.31,304.0,769424.0,0.0,0.0,304.0,769424.0,0.0,0.0
 11:00:00,25.18,25.35,25.18,25.3,37514.0,94840547.0,396.0,1000969.0,20424.0,51642694.0,16694.0,42196884.0
 10:30:00,25.0,25.29,24.89,25.18,54736.0,137380191.0,2746.0,6871379.0,29661.0,74430969.0,22329.0,56077843.0
 10:00:00,25.4,25.42,25.0,25.0,101921.0,257621199.0,4336.0,10943633.0,48494.0,122703006.0,49091.0,123974560.0
 09:30:00,25.64,25.78,25.01,25.39,339903.0,864340351.0,11410.0,28987422.0,170749.0,434403271.0,157744.0,400949658.0
 09:00:00,25.58,25.58,25.58,25.58,28904.0,73936432.0,14452.0,36968216.0,0.0,0.0,0.0,0.0
