time,open,high,low,close,volume,amount,vol_norm,amo_norm,vol_buy,amo_buy,vol_sell,amo_sell
 15:00:00,21.07,21.07,21.07,21.07,232.0,488824.0,0.0,0.0,232.0,488824.0,0.0,0.0
 14:30:00,21.06,21.1,20.9,21.05,1679.0,3542644.0,97.0,205715.0,624.0,1315648.0,958.0,2021281.0
 14:00:00,20.94,21.1,20.94,21.06,1750.0,3682168.0,15.0,31572.0,1262.0,2654072.0,473.0,996524.0
 13:30:00,20.91,21.04,20.87,20.93,1625.0,3409097.0,52.0,108943.0,1061.0,2227332.0,512.0,1072822.0
 13:00:00,20.61,20.95,20.61,20.91,1761.0,3653864.0,55.0,114192.0,1059.0,2197960.0,647.0,1341712.0
 11:30:00,20.61,20.61,20.61,20.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 11:00:00,20.61,20.65,20.57,20.61,896.0,1847120.0,74.0,152414.0,493.0,1016586.0,329.0,678120.0
 10:30:00,20.73,20.73,20.49,20.61,2144.0,4416771.0,211.0,434394.0,1048.0,2159452.0,885.0,1822925.0
 10:00:00,20.71,20.88,20.3,20.67,7143.0,14680982.0,376.0,774081.0,3837.0,7890886.0,2930.0,6016015.0
 09:30:00,21.68,21.68,20.6,20.68,7929.0,16756030.0,628.0,1320384.0,3555.0,7522092.0,3746.0,7913554.0
 09:00:00,21.68,21.68,21.68,21.68,32.0,69376.0,0.0,0.0,0.0,0.0,0.0,0.0
