time,open,high,low,close,volume,amount,vol_norm,amo_norm,vol_buy,amo_buy,vol_sell,amo_sell
 15:00:00,11.05,11.05,11.05,11.05,16259.0,17966615.0,0.0,0.0,16259.0,17966615.0,0.0,0.0
 14:45:00,11.13,11.13,11.04,11.04,148015.0,163991961.0,1448.0,1603095.0,55718.0,61743888.0,90849.0,100644978.0
 14:30:00,10.96,11.13,10.95,11.13,312666.0,344787124.0,2735.0,3015954.0,222471.0,245354431.0,87460.0,96416739.0
 14:15:00,10.88,10.97,10.88,10.95,127672.0,139646617.0,8243.0,9018365.0,50755.0,55506400.0,68674.0,75121852.0
 14:00:00,10.8,10.89,10.8,10.88,62714.0,68048909.0,1274.0,1379189.0,38695.0,41991889.0,22745.0,24677831.0
 13:45:00,10.83,10.85,10.78,10.8,83408.0,90152784.0,789.0,852212.0,36921.0,39921015.0,45698.0,49379557.0
 13:30:00,10.86,10.87,10.8,10.83,50004.0,54168412.0,327.0,354457.0,19040.0,20642633.0,30637.0,33171322.0
 13:15:00,10.8,10.88,10.79,10.87,50010.0,54229216.0,1202.0,1305083.0,25151.0,27298458.0,23657.0,25625675.0
 13:00:00,10.88,10.89,10.8,10.81,111599.0,121048838.0,1031.0,1117636.0,34280.0,37211851.0,76288.0,82719351.0
 11:30:00,10.88,10.88,10.88,10.88,178.0,193664.0,0.0,0.0,0.0,0.0,178.0,193664.0
 11:15:00,10.94,10.95,10.88,10.88,95763.0,104455107.0,533.0,582986.0,36743.0,40096206.0,58487.0,63775915.0
 11:00:00,10.8,10.99,10.8,10.95,183191.0,200216277.0,4009.0,4398957.0,91497.0,99930319.0,87685.0,95887001.0
 10:45:00,10.83,10.86,10.77,10.8,109420.0,118396535.0,3955.0,4280083.0,32150.0,34822938.0,73315.0,79293514.0
 10:30:00,10.85,10.89,10.83,10.84,124555.0,135241408.0,1949.0,2117396.0,48207.0,52380692.0,74399.0,80743320.0
 10:15:00,10.88,10.9,10.81,10.84,112897.0,122502909.0,3433.0,3729191.0,46703.0,50678979.0,62761.0,68094739.0
 10:00:00,10.9,11.01,10.87,10.88,275294.0,301001119.0,5418.0,5926897.0,142157.0,155572671.0,127719.0,139501551.0
 09:45:00,10.84,10.94,10.79,10.89,196282.0,212999616.0,5591.0,6052676.0,101257.0,109929965.0,89434.0,97016975.0
 09:30:00,10.74,10.84,10.63,10.84,306685.0,328281862.0,5055.0,5407479.0,131302.0,140719114.0,170328.0,182155269.0
 09:15:00,10.75,10.75,10.75,10.75,29312.0,31510400.0,14656.0,15755200.0,0.0,0.0,0.0,0.0
