time,open,high,low,close,volume,amount,vol_norm,amo_norm,vol_buy,amo_buy,vol_sell,amo_sell
 15:00:00,4.81,4.81,4.81,4.81,489.0,235209.0,0.0,0.0,489.0,235209.0,0.0,0.0
 14:45:00,4.81,4.81,4.8,4.81,1809.0,869429.0,4.0,1924.0,1105.0,531505.0,700.0,336000.0
 14:30:00,4.81,4.82,4.8,4.81,1338.0,643068.0,15.0,7215.0,545.0,262166.0,778.0,373687.0
 14:15:00,4.81,4.82,4.8,4.81,4056.0,1950383.0,71.0,34151.0,2062.0,992620.0,1923.0,923612.0
 14:00:00,4.78,4.82,4.77,4.8,4224.0,2027091.0,91.0,43680.0,3306.0,1586301.0,827.0,397110.0
 13:45:00,4.77,4.78,4.76,4.78,1620.0,772526.0,111.0,52947.0,229.0,109340.0,1280.0,610239.0
 13:30:00,4.76,4.79,4.76,4.77,3885.0,1855280.0,7.0,3339.0,3371.0,1610164.0,507.0,241777.0
 13:15:00,4.74,4.77,4.74,4.76,2156.0,1026022.0,4.0,1904.0,1352.0,643598.0,800.0,380520.0
 13:00:00,4.75,4.76,4.74,4.75,2003.0,951537.0,40.0,18960.0,751.0,356849.0,1212.0,575728.0
 11:30:00,4.75,4.75,4.75,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 11:15:00,4.76,4.76,4.75,4.75,956.0,454479.0,1.0,475.0,379.0,180404.0,576.0,273600.0
 11:00:00,4.75,4.76,4.75,4.76,1002.0,476530.0,57.0,27085.0,465.0,221340.0,480.0,228105.0
 10:45:00,4.76,4.77,4.75,4.75,983.0,467822.0,28.0,13328.0,463.0,220428.0,492.0,234066.0
 10:30:00,4.75,4.77,4.75,4.77,2159.0,1027791.0,1.0,476.0,880.0,419275.0,1278.0,608040.0
 10:15:00,4.77,4.77,4.75,4.76,4455.0,2118770.0,51.0,24276.0,1899.0,903984.0,2505.0,1190510.0
 10:00:00,4.78,4.78,4.76,4.76,3719.0,1773346.0,2.0,954.0,1936.0,923740.0,1781.0,848652.0
 09:45:00,4.77,4.79,4.76,4.78,3789.0,1808480.0,21.0,10020.0,2320.0,1107710.0,1448.0,690750.0
 09:30:00,4.74,4.78,4.72,4.77,7533.0,3589399.0,6.0,2868.0,5257.0,2505077.0,2270.0,1081454.0
 09:15:00,4.74,4.74,4.74,4.74,542.0,256908.0,0.0,0.0,0.0,0.0,0.0,0.0
